experiment,joint_name,real_pre_mean_rad,sim_target_mean_rad,sim_settled_mean_rad,settled_minus_real_rad,classification
free_standing_reference_scale_0p5,left_ankle_pitch_joint,-0.2727570533752441,-0.2535166507439489,-0.26978571986186817,0.0029713335133759178,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p5,right_ankle_pitch_joint,-0.2949991226196289,-0.2620428355629798,-0.29935903275829007,-0.0043599101386611605,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p5,left_hip_pitch_joint,-0.3007521629333496,-0.2823232181129973,-0.3196218223586151,-0.018869659425265473,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p5,right_hip_pitch_joint,-0.2568421363830566,-0.2508813559687126,-0.26166568137529966,-0.004823544992243078,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p5,left_knee_joint,0.5036177635192871,0.45145028949523147,0.559289394354991,0.05567163083570392,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p5,right_knee_joint,0.4803366738316036,0.42574851033554795,0.5315452869739783,0.05120861314237468,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p5,waist_pitch_joint,-0.030836192020741202,-0.030871773913885202,-0.030871685316377715,-3.549329563651282e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p5,waist_roll_joint,-0.0010051460594627,-0.0010439236600071002,-0.0010441904106061495,-3.904435114344962e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p75,left_ankle_pitch_joint,-0.2727570533752441,-0.2438964494283014,-0.24932761466130227,0.02342943871394182,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p75,right_ankle_pitch_joint,-0.2949991226196289,-0.2455646920346553,-0.268474238841965,0.026524883777663932,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p75,left_hip_pitch_joint,-0.3007521629333496,-0.2731087457028212,-0.31061480875306335,-0.009862645819713745,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p75,right_hip_pitch_joint,-0.2568421363830566,-0.24780512149274173,-0.2581610775587498,-0.0013189411756932001,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p75,left_knee_joint,0.5036177635192871,0.4253665524832036,0.5345706973340384,0.030952933814751282,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p75,right_knee_joint,0.4803366738316036,0.39841437812844394,0.5019585511885297,0.02162187735692611,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p75,waist_pitch_joint,-0.030836192020741202,-0.030854163256370904,-0.030854241888313608,-1.8049867572405426e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_0p75,waist_roll_joint,-0.0010051460594627,-0.0010246919741391002,-0.0010246695421597567,-1.9523482697056827e-05,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_1p0,left_ankle_pitch_joint,-0.2727570533752441,-0.23427624811265388,-0.23188811438640283,0.04086893898884125,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_1p0,right_ankle_pitch_joint,-0.2949991226196289,-0.22908654850633076,-0.23606378812025253,0.05893533449937638,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_1p0,left_hip_pitch_joint,-0.3007521629333496,-0.2638942732926451,-0.30126891788192267,-0.0005167549485730616,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_1p0,right_hip_pitch_joint,-0.2568421363830566,-0.24472888701677087,-0.2561611212428427,0.0006810151402139031,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_1p0,left_knee_joint,0.5036177635192871,0.3992828154711757,0.5084831034037557,0.004865339884468578,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_1p0,right_knee_joint,0.4803366738316036,0.3710802459213402,0.46834076449644735,-0.011995909335156263,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_1p0,waist_pitch_joint,-0.030836192020741202,-0.0308365525988566,-0.0308367045672024,-5.125464611968611e-07,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_standing_reference_scale_1p0,waist_roll_joint,-0.0010051460594627,-0.0010054602882710005,-0.0010057952649811749,-6.492055184749868e-07,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_final_candidate,left_ankle_pitch_joint,-0.2727570533752441,-0.23427624811265388,-0.23188811438640283,0.04086893898884125,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_final_candidate,right_ankle_pitch_joint,-0.2949991226196289,-0.22908654850633076,-0.23606378812025253,0.05893533449937638,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_final_candidate,left_hip_pitch_joint,-0.3007521629333496,-0.2638942732926451,-0.30126891788192267,-0.0005167549485730616,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_final_candidate,right_hip_pitch_joint,-0.2568421363830566,-0.24472888701677087,-0.2561611212428427,0.0006810151402139031,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_final_candidate,left_knee_joint,0.5036177635192871,0.3992828154711757,0.5084831034037557,0.004865339884468578,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_final_candidate,right_knee_joint,0.4803366738316036,0.3710802459213402,0.46834076449644735,-0.011995909335156263,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_final_candidate,waist_pitch_joint,-0.030836192020741202,-0.0308365525988566,-0.0308367045672024,-5.125464611968611e-07,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
free_final_candidate,waist_roll_joint,-0.0010051460594627,-0.0010054602882710005,-0.0010057952649811749,-6.492055184749868e-07,SIMULATION_REFERENCE_ALIGNMENT_NOT_HARDWARE_ZERO_CALIBRATION
