experiment,joint_name,segment,split,rmse_rad,mae_rad,lag_s,shape_correlation,peak_error_rad,overshoot_rad,peak_velocity_error_rad_s,settling_time_s,settling_error_rad,maximum_ctrl_saturation_fraction
free_balance_scale_0p6,right_wrist_roll_joint,standing_pre_roll,validation,4.714932873792895e-10,4.267746880967054e-10,,,6.376219005913009e-10,6.376219005913009e-10,0.007326126581957826,,,0.0193868403119775
free_balance_scale_0p6,right_wrist_roll_joint,motion_onset,fit,0.12582109623322052,0.10258717188116542,0.16,0.999761189355159,0.20687625900619755,0.00021957349300069998,0.4009501668025264,,,0.1542754518782498
free_balance_scale_0p6,right_wrist_roll_joint,peak_gesture,validation,0.09191319074975043,0.05169437868673541,0.1,0.9998044817267235,0.20719413721696817,0.0,0.44244578478252494,,,0.2904407251920157
free_balance_scale_0p6,right_wrist_roll_joint,return_phase,fit,0.07260395187695284,0.03806995284173598,0.36,0.9957978866175884,0.2019201304774788,0.2019201304774788,0.38788723311831924,,,0.1536397379090154
free_balance_scale_0p6,right_wrist_roll_joint,post_roll,validation,3.013400243322704e-06,1.3446633645344055e-06,,,1.2937249439300136e-05,1.2937249439300136e-05,0.007326132613107833,,,0.019799771347383
free_balance_scale_0p6,right_wrist_roll_joint,full_motion,combined,0.09774575948265712,0.06221405806084002,0.16,0.9996052630960798,0.20719413721696817,0.0,0.44244578478252494,0.010203230000776387,1.3446633645344055e-06,0.2904407251920157
free_balance_scale_0p6,left_shoulder_yaw_joint,standing_pre_roll,validation,5.078634979415751e-09,4.41304149201938e-09,,,8.270699299040007e-09,8.270699299040007e-09,0.006105429542264156,,,0.0212980925110478
free_balance_scale_0p6,left_shoulder_yaw_joint,motion_onset,fit,0.10756044699304662,0.0851078452990702,0.1,0.9999264930764789,0.1779273527555485,0.0004011791405000003,0.4771916459401294,,,0.111382866015942
free_balance_scale_0p6,left_shoulder_yaw_joint,peak_gesture,validation,0.08658334713425356,0.05053975587514783,0.08,0.9999271770686069,0.1812129063065796,0.0,0.44552660056092563,,,0.0813750134836179
free_balance_scale_0p6,left_shoulder_yaw_joint,return_phase,fit,0.04950231816350511,0.022263388367495075,0.12,0.9991627113356731,0.1652283794722071,0.1652283794722071,0.4996962390059566,,,0.0872140020494816
free_balance_scale_0p6,left_shoulder_yaw_joint,post_roll,validation,4.965638825839458e-07,4.2555149484667377e-07,,,9.162604504998201e-07,9.162604504998201e-07,0.006112442298751212,,,0.0217204207747055
free_balance_scale_0p6,left_shoulder_yaw_joint,full_motion,combined,0.0833943042415934,0.051030664771882034,0.1,0.9998659470306913,0.1812129063065796,0.0,0.4996962390059566,0.010203230000776387,4.2555149484667377e-07,0.111382866015942
free_balance_scale_0p6,right_shoulder_yaw_joint,standing_pre_roll,validation,2.039810522839035e-09,1.5776688942610385e-09,,,5.202694100189809e-09,5.202694100189809e-09,0.006105428046239145,,,0.0214247091618579
free_balance_scale_0p6,right_shoulder_yaw_joint,motion_onset,fit,0.10745428279371631,0.08460416453395701,0.1,0.9999179661709527,0.1760542110248151,0.00031804429163869927,0.5176898000927158,,,0.1144760608034562
free_balance_scale_0p6,right_shoulder_yaw_joint,peak_gesture,validation,0.08687623239766139,0.050449164696467874,0.08,0.9999147043386318,0.18456707848037368,8.055995221512013e-05,0.539994462277036,,,0.0812104115168283
free_balance_scale_0p6,right_shoulder_yaw_joint,return_phase,fit,0.04909916545975439,0.021920999059634048,0.12,0.9990079951466323,0.16585678710936175,0.16585678710936175,0.5091266353213015,,,0.0869687818842337
free_balance_scale_0p6,right_shoulder_yaw_joint,post_roll,validation,2.6750075355953145e-07,2.2660723478337695e-07,,,5.939585891005794e-07,5.939585891005794e-07,0.006108390954246722,,,0.0211197252988861
free_balance_scale_0p6,right_shoulder_yaw_joint,full_motion,combined,0.08337637678737242,0.050727915891308956,0.1,0.9998617136446786,0.18456707848037368,0.0,0.539994462277036,0.010203230000776387,2.2660723478337695e-07,0.1144760608034562
free_balance_scale_0p7,left_shoulder_roll_joint,standing_pre_roll,validation,1.1203405560979564e-08,1.1071584699982278e-08,,,1.2598825900947408e-08,1.2598825900947408e-08,0.006105422690641494,,,0.0348218483139212
free_balance_scale_0p7,left_shoulder_roll_joint,motion_onset,fit,0.15045817221914734,0.11846409390820137,0.1,0.9999274780745162,0.24877458251600926,0.0023047950981263006,0.8189268479945637,,,0.1947922886129133
free_balance_scale_0p7,left_shoulder_roll_joint,peak_gesture,validation,0.12227174580531486,0.07220566017521783,0.08,0.9999424697971203,0.2521770748894594,0.0,0.6672917243050671,,,0.1692115473450228
free_balance_scale_0p7,left_shoulder_roll_joint,return_phase,fit,0.06674726793894813,0.029845641096210504,0.12,0.9992771970501251,0.2294572744251589,0.2294572744251589,0.5874093715994275,,,0.1465552846081979
free_balance_scale_0p7,left_shoulder_roll_joint,post_roll,validation,2.2378218066749257e-05,1.5775953601218014e-05,,,6.306059994609994e-05,6.306059994609994e-05,0.006103290607948785,,,0.0353011401213347
free_balance_scale_0p7,left_shoulder_roll_joint,full_motion,combined,0.11656681029582298,0.0712810134560725,0.1,0.9998749570227591,0.2521770748894594,0.0,0.8189268479945637,0.010203230000776387,1.5775953601218014e-05,0.1947922886129133
free_balance_scale_0p7,right_shoulder_roll_joint,standing_pre_roll,validation,1.084592075787049e-08,1.0407631685749815e-08,,,1.3500949599606904e-08,1.3500949599606904e-08,0.006105422162130517,,,0.0356694136064451
free_balance_scale_0p7,right_shoulder_roll_joint,motion_onset,fit,0.15017293714990224,0.1183362543402932,0.1,0.9999305086163637,0.24865259721664645,0.002206513060262901,0.8567033478509425,,,0.1982537580536782
free_balance_scale_0p7,right_shoulder_roll_joint,peak_gesture,validation,0.1221251076334099,0.0719131705247129,0.08,0.9999361884704193,0.2514681186355616,0.0,0.7321507436297168,,,0.1716596192828354
free_balance_scale_0p7,right_shoulder_roll_joint,return_phase,fit,0.06660212781410275,0.029993649270528132,0.12,0.9994856065941513,0.22899430450964608,0.22899430450964608,0.630866969315566,,,0.1533204191235043
free_balance_scale_0p7,right_shoulder_roll_joint,post_roll,validation,2.5039624901523867e-05,1.770654663254649e-05,,,6.636817365909993e-05,6.636817365909993e-05,0.006199337819221429,,,0.0349897975761113
free_balance_scale_0p7,right_shoulder_roll_joint,full_motion,combined,0.11637335718788061,0.0711920734228049,0.1,0.999875204627271,0.2514681186355616,0.0,0.8567033478509425,0.010203230000776387,1.770654663254649e-05,0.1982537580536782
free_balance_scale_0p7,left_wrist_yaw_joint,standing_pre_roll,validation,1.8449585145639434e-10,1.5814246293936543e-10,,,2.7392130057257713e-10,2.7392130057257713e-10,0.006105423206441048,,,0.0003167117791362
free_balance_scale_0p7,left_wrist_yaw_joint,motion_onset,fit,0.1891426120310434,0.15387185798539355,0.16,0.9997523359890281,0.310051668261094,0.0001912815471743004,0.8609433675111763,,,0.0205258668424848
free_balance_scale_0p7,left_wrist_yaw_joint,peak_gesture,validation,0.1380978478425723,0.07751433281250798,0.1,0.9997983024393604,0.3109251677895245,0.0,0.819021122664349,,,0.0178259333797373
free_balance_scale_0p7,left_wrist_yaw_joint,return_phase,fit,0.1080973162309509,0.05602547687122623,0.48,0.9949584642166451,0.3038742385734194,0.3038742385734194,0.7249632611674091,,,0.0127055238978013
free_balance_scale_0p7,left_wrist_yaw_joint,post_roll,validation,9.600774522778335e-07,4.2367302482876344e-07,,,4.4616225099991524e-06,4.4616225099991524e-06,0.006126228828906559,,,0.0003365338676987
free_balance_scale_0p7,left_wrist_yaw_joint,full_motion,combined,0.14664345047422356,0.09293126886024075,0.16,0.9996007481106692,0.3109251677895245,0.0,0.8609433675111763,0.010203230000776387,4.2367302482876344e-07,0.0205258668424848
free_balance_scale_0p7,right_wrist_yaw_joint,standing_pre_roll,validation,5.8347258662008444e-09,2.3618752141946e-09,,,2.7741297500480377e-08,2.7741297500480377e-08,0.006105423093957036,,,0.0004353548751833
free_balance_scale_0p7,right_wrist_yaw_joint,motion_onset,fit,0.18909395889986513,0.15448498345926714,0.16,0.999767434638485,0.30951781029811776,0.00039382207729179997,0.6572430704353001,,,0.0200890375367712
free_balance_scale_0p7,right_wrist_yaw_joint,peak_gesture,validation,0.13827658790263236,0.07807020470728813,0.1,0.9998162507725281,0.3091221403738875,0.0,0.6463602547516403,,,0.01768699661358
free_balance_scale_0p7,right_wrist_yaw_joint,return_phase,fit,0.10794671488605796,0.05610860648375455,0.48,0.9952930351384578,0.30263269389035163,0.30263269389035163,0.6156130559491755,,,0.0127967487278262
free_balance_scale_0p7,right_wrist_yaw_joint,post_roll,validation,4.195690822748866e-05,1.903646361389093e-05,0.16,0.9497185148385342,0.0001791431089844999,6.3016003415995725e-06,0.006105240832003492,,,0.0013774906422646
free_balance_scale_0p7,right_wrist_yaw_joint,full_motion,combined,0.14664471793629238,0.0933389607842789,0.16,0.9996126754819723,0.30951781029811776,0.00037427163986099993,0.6572430704353001,0.010203230000776387,1.903646361389093e-05,0.0200890375367712
free_balance_scale_0p7,left_wrist_roll_joint,standing_pre_roll,validation,3.7286047468199764e-10,3.675985620314142e-10,,,5.868899012606565e-10,5.868899012606565e-10,0.007326126121395277,,,0.0177599060802964
free_balance_scale_0p7,left_wrist_roll_joint,motion_onset,fit,0.12530405082333643,0.10122684194759793,0.16,0.9997196206829476,0.2068815452439493,0.0001815093711338006,0.4750307052301538,,,0.1610323965362678
free_balance_scale_0p7,left_wrist_roll_joint,peak_gesture,validation,0.09158108075497454,0.051006454271242826,0.1,0.9997811325450617,0.2070486425523385,0.0,0.46965355721500956,,,0.2919350655198626
free_balance_scale_0p7,left_wrist_roll_joint,return_phase,fit,0.07236837218620262,0.03758170875689221,0.44,0.9946911354457787,0.20185758891377087,0.20185758891377087,0.430519528576689,,,0.1517463079229149
free_balance_scale_0p7,left_wrist_roll_joint,post_roll,validation,0.00013551747404879686,7.368301554819479e-05,0.16,0.9004412871343733,0.00047327358148780037,0.00032917010240860085,0.0090643952755501,,,0.045963531782708
free_balance_scale_0p7,left_wrist_roll_joint,full_motion,combined,0.09737540243548079,0.0613940272273187,0.16,0.9995777000561887,0.2070486425523385,0.0,0.4750307052301538,0.010203230000776387,7.368301554819479e-05,0.2919350655198626
free_balance_scale_0p7,right_wrist_roll_joint,standing_pre_roll,validation,5.558649081716439e-10,5.320819402945919e-10,,,8.804353001864995e-10,8.804353001864995e-10,0.007326125968375164,,,0.0195942071392752
free_balance_scale_0p7,right_wrist_roll_joint,motion_onset,fit,0.12582066596479996,0.10258711432418173,0.16,0.9997612091689484,0.20687512880919856,0.00021957278448220003,0.40095023735192115,,,0.1545648133349766
free_balance_scale_0p7,right_wrist_roll_joint,peak_gesture,validation,0.09191219688600778,0.05169314261013491,0.1,0.9998045207261426,0.2071926068867887,0.0,0.4424573886500457,,,0.2900109857726409
free_balance_scale_0p7,right_wrist_roll_joint,return_phase,fit,0.07260458234085092,0.038070321122284555,0.36,0.9957978119437413,0.2019209277600798,0.2019209277600798,0.3878950755665535,,,0.1541848349029202
free_balance_scale_0p7,right_wrist_roll_joint,post_roll,validation,2.976690474596087e-06,1.3218135677347185e-06,,,1.2863428708700594e-05,1.2863428708700594e-05,0.007326127698850925,,,0.0197581056464382
free_balance_scale_0p7,right_wrist_roll_joint,full_motion,combined,0.09774543002416004,0.062213737198109444,0.16,0.9996052313160539,0.2071926068867887,0.0,0.4424573886500457,0.010203230000776387,1.3218135677347185e-06,0.2900109857726409
free_balance_scale_0p7,left_shoulder_yaw_joint,standing_pre_roll,validation,2.4796930905760424e-09,2.4736075024722945e-09,,,2.728148800618113e-09,2.728148800618113e-09,0.006105424875884123,,,0.0210977750764479
free_balance_scale_0p7,left_shoulder_yaw_joint,motion_onset,fit,0.10757380906295413,0.08512341230319971,0.1,0.9999263637704856,0.17794214473267655,0.0004011743489442006,0.4771916950631106,,,0.1109927120410163
free_balance_scale_0p7,left_shoulder_yaw_joint,peak_gesture,validation,0.08654663224237362,0.050530210184519114,0.08,0.9999261229868158,0.18115786176021242,2.428040470814352e-05,0.4455702842457627,,,0.0838589901180218
free_balance_scale_0p7,left_shoulder_yaw_joint,return_phase,fit,0.049481377408289215,0.022258589974176547,0.12,0.99916233970773,0.1651442678505033,0.1651442678505033,0.49930226287229684,,,0.0877102675434311
free_balance_scale_0p7,left_shoulder_yaw_joint,post_roll,validation,9.221737375796481e-07,5.689893519038591e-07,,,2.53999743099996e-06,2.53999743099996e-06,0.006110689872647193,,,0.0215506084843992
free_balance_scale_0p7,left_shoulder_yaw_joint,full_motion,combined,0.08338180042451879,0.05103032247873797,0.1,0.9998654932819446,0.18115786176021242,0.0,0.49930226287229684,0.010203230000776387,5.689893519038591e-07,0.1109927120410163
free_balance_scale_0p7,right_shoulder_yaw_joint,standing_pre_roll,validation,1.824262225138136e-09,1.662297132334107e-09,,,2.631015700443884e-09,2.631015700443884e-09,0.006105425573859961,,,0.0215599809550206
free_balance_scale_0p7,right_shoulder_yaw_joint,motion_onset,fit,0.10746864738145637,0.08462056136172025,0.1,0.9999178291132108,0.1760749476996467,0.0003180477249791992,0.5176898283649886,,,0.1143420336635604
free_balance_scale_0p7,right_shoulder_yaw_joint,peak_gesture,validation,0.08683726855041436,0.050432011116335836,0.08,0.9999137205302444,0.18450373251181085,0.0001466963134599819,0.5398496897781594,,,0.0837730745189892
free_balance_scale_0p7,right_shoulder_yaw_joint,return_phase,fit,0.04907911642297106,0.021911690512547453,0.12,0.9990078834659426,0.16577219219170908,0.16577219219170908,0.5090658530195561,,,0.087503370442085
free_balance_scale_0p7,right_shoulder_yaw_joint,post_roll,validation,5.199666655930336e-07,2.977868487712559e-07,,,1.503254684199866e-06,1.503254684199866e-06,0.006111216972276807,,,0.0211601505435684
free_balance_scale_0p7,right_shoulder_yaw_joint,full_motion,combined,0.08336360776927212,0.050723583664330975,0.1,0.9998612316617665,0.18450373251181085,0.0,0.5398496897781594,0.010203230000776387,2.977868487712559e-07,0.1143420336635604
free_balance_scale_0p8,left_shoulder_roll_joint,standing_pre_roll,validation,1.4140990181827645e-08,1.4018582611420483e-08,,,1.6620656401525324e-08,1.6620656401525324e-08,0.006105421828930922,,,0.0346425588239393
free_balance_scale_0p8,left_shoulder_roll_joint,motion_onset,fit,0.1504513637730124,0.1184600915154909,0.1,0.9999275529783945,0.24876424570046907,0.002304798983414201,0.8189556334033252,,,0.1951646519733299
free_balance_scale_0p8,left_shoulder_roll_joint,peak_gesture,validation,0.12227562209921765,0.07222122794370717,0.08,0.9999427757295224,0.25217226898614253,0.0,0.66738591233263,,,0.1698835474263632
free_balance_scale_0p8,left_shoulder_roll_joint,return_phase,fit,0.06674352714537633,0.02984383908350336,0.12,0.999276668586643,0.22944234852956286,0.22944234852956286,0.587505102932226,,,0.1472389300406776
free_balance_scale_0p8,left_shoulder_roll_joint,post_roll,validation,2.2575959356335167e-05,1.60824519139125e-05,,,6.184876487849884e-05,6.184876487849884e-05,0.006103111941726734,,,0.0351399449933805
free_balance_scale_0p8,left_shoulder_roll_joint,full_motion,combined,0.11656484394118993,0.0712846269063978,0.1,0.9998750270829613,0.25217226898614253,0.0,0.8189556334033252,0.010203230000776387,1.60824519139125e-05,0.1951646519733299
free_balance_scale_0p8,right_shoulder_roll_joint,standing_pre_roll,validation,1.4872570339742295e-08,1.4764169356504463e-08,,,1.7184195299363436e-08,1.7184195299363436e-08,0.006105421917601733,,,0.0358435945267385
free_balance_scale_0p8,right_shoulder_roll_joint,motion_onset,fit,0.15017084643576883,0.11833021445023859,0.1,0.9999304978150508,0.248650547742169,0.0022065088896692005,0.8567257846225005,,,0.1986618769740356
free_balance_scale_0p8,right_shoulder_roll_joint,peak_gesture,validation,0.12213243715854305,0.07190938598791141,0.08,0.9999359957978895,0.25150222420693225,0.0,0.7321994541036625,,,0.172209198730121
free_balance_scale_0p8,right_shoulder_roll_joint,return_phase,fit,0.06659529487533854,0.029988501057767507,0.12,0.999486342489096,0.22898248191734294,0.22898248191734294,0.6308934189322473,,,0.154536785037001
free_balance_scale_0p8,right_shoulder_roll_joint,post_roll,validation,2.470355251408003e-05,1.726445048270567e-05,,,6.740045686910029e-05,6.740045686910029e-05,0.0062067375528208,,,0.0351533029111547
free_balance_scale_0p8,right_shoulder_roll_joint,full_motion,combined,0.11637386975856408,0.07118713443742931,0.1,0.9998752235929407,0.25150222420693225,0.0,0.8567257846225005,0.010203230000776387,1.726445048270567e-05,0.1986618769740356
free_balance_scale_0p8,left_wrist_yaw_joint,standing_pre_roll,validation,3.1555054903866136e-11,2.8549005619866412e-11,,,5.08603003462893e-11,5.08603003462893e-11,0.006105423026347072,,,0.0003258098674742
free_balance_scale_0p8,left_wrist_yaw_joint,motion_onset,fit,0.18914454393690858,0.15387276743617206,0.16,0.9997521594568731,0.31005255660741315,0.00019128161041310002,0.8609433156752775,,,0.0205129395990324
free_balance_scale_0p8,left_wrist_yaw_joint,peak_gesture,validation,0.13809032325909845,0.07750269437751023,0.1,0.9997983268834865,0.310924681943643,0.0,0.8190687747045616,,,0.017690827322971
free_balance_scale_0p8,left_wrist_yaw_joint,return_phase,fit,0.1080997093442206,0.056026730627245704,0.48,0.9949575324522152,0.3038777438565496,0.3038777438565496,0.724978830692524,,,0.0127115977310462
free_balance_scale_0p8,left_wrist_yaw_joint,post_roll,validation,1.038683867954814e-06,4.7659258345512934e-07,,,4.611814054400129e-06,4.611814054400129e-06,0.006125569913980057,,,0.0003506203450264
free_balance_scale_0p8,left_wrist_yaw_joint,full_motion,combined,0.14664233720040723,0.09292790921394159,0.16,0.999600546640164,0.310924681943643,0.0,0.8609433156752775,0.010203230000776387,4.7659258345512934e-07,0.0205129395990324
free_balance_scale_0p8,right_wrist_yaw_joint,standing_pre_roll,validation,5.999440480245867e-09,2.477929618103959e-09,,,2.8142863400804075e-08,2.8142863400804075e-08,0.006105422959073457,,,0.0004417368059553
free_balance_scale_0p8,right_wrist_yaw_joint,motion_onset,fit,0.18909602151131283,0.1544861106090094,0.16,0.9997672671710821,0.30951885366106946,0.0003938220069532993,0.657322474462009,,,0.0200770480152002
free_balance_scale_0p8,right_wrist_yaw_joint,peak_gesture,validation,0.13826939215339792,0.07805891449390116,0.1,0.9998163020643096,0.30912236130653215,0.0,0.6462988192447843,,,0.0175450960462333
free_balance_scale_0p8,right_wrist_yaw_joint,return_phase,fit,0.1079490380863183,0.05610979761407795,0.48,0.995292571241839,0.3026364720791437,0.3026364720791437,0.615624266779204,,,0.0127986776171653
free_balance_scale_0p8,right_wrist_yaw_joint,post_roll,validation,4.1980757676864494e-05,1.9066079874977326e-05,0.16,0.9496989574109203,0.00017922057157359998,6.444787461099347e-06,0.006105247875811366,,,0.0013877281877771
free_balance_scale_0p8,right_wrist_yaw_joint,full_motion,combined,0.14664374149501064,0.09333576643270576,0.16,0.9996124813043622,0.30951885366106946,0.0003742715695224993,0.657322474462009,0.010203230000776387,1.9066079874977326e-05,0.0200770480152002
free_balance_scale_0p8,left_wrist_roll_joint,standing_pre_roll,validation,2.333311826062274e-10,2.0992875934623876e-10,,,4.0446130125659785e-10,4.0446130125659785e-10,0.007326126028979417,,,0.0176695022620975
free_balance_scale_0p8,left_wrist_roll_joint,motion_onset,fit,0.1253033271742801,0.10122631665020028,0.16,0.9997196258803042,0.2068799527666817,0.0001815091091108001,0.47502945647246186,,,0.1613849713260683
free_balance_scale_0p8,left_wrist_roll_joint,peak_gesture,validation,0.09157917559094836,0.05100389841640573,0.1,0.9997810876363519,0.2070467004898135,0.0,0.46966385582394266,,,0.2914218392616165
free_balance_scale_0p8,left_wrist_roll_joint,return_phase,fit,0.07236701652750353,0.0375810030383643,0.44,0.9946929078721567,0.20185470662456556,0.20185470662456556,0.43050729699209284,,,0.151640935928157
free_balance_scale_0p8,left_wrist_roll_joint,post_roll,validation,0.00013542467124142725,7.362247381159076e-05,0.16,0.9004926774868175,0.0004730326030670008,0.00032909941650100145,0.0090641615258516,,,0.0458134286827795
free_balance_scale_0p8,left_wrist_roll_joint,full_motion,combined,0.09737414348495438,0.06139272847805391,0.16,0.9995776698089467,0.2070467004898135,0.0,0.47502945647246186,0.010203230000776387,7.362247381159076e-05,0.2914218392616165
free_balance_scale_0p8,right_wrist_roll_joint,standing_pre_roll,validation,1.7319451157338412e-10,1.4139411033378283e-10,,,3.761674999269715e-10,3.761674999269715e-10,0.007326126050219001,,,0.0197212478107789
free_balance_scale_0p8,right_wrist_roll_joint,motion_onset,fit,0.12582031209865827,0.10258704390012095,0.16,0.9997612183845711,0.20687402741602468,0.00021957304087449978,0.40095011795858604,,,0.1547470886370472
free_balance_scale_0p8,right_wrist_roll_joint,peak_gesture,validation,0.09191112768153736,0.051691112766714266,0.1,0.9998044731646127,0.2071926776676007,0.0,0.44246818525212184,,,0.2895847306212679
free_balance_scale_0p8,right_wrist_roll_joint,return_phase,fit,0.07260411907833923,0.03807018644024276,0.36,0.995797686122166,0.20191999482361683,0.20191999482361683,0.3878911892034878,,,0.1543259506100197
free_balance_scale_0p8,right_wrist_roll_joint,post_roll,validation,2.971042822832195e-06,1.3301900432218932e-06,,,1.277800131979992e-05,1.277800131979992e-05,0.00732612011642297,,,0.0199189888849782
free_balance_scale_0p8,right_wrist_roll_joint,full_motion,combined,0.09774482112379358,0.06221295884451953,0.16,0.999605194268979,0.2071926776676007,0.0,0.44246818525212184,0.010203230000776387,1.3301900432218932e-06,0.2895847306212679
free_balance_scale_0p8,left_shoulder_yaw_joint,standing_pre_roll,validation,3.1608959762640764e-09,3.110069686754995e-09,,,3.91792409973335e-09,3.91792409973335e-09,0.006105423838801717,,,0.0209751047011841
free_balance_scale_0p8,left_shoulder_yaw_joint,motion_onset,fit,0.10758527295639295,0.08512917095363606,0.1,0.9999262301743889,0.17795712379794848,0.0004011758615255004,0.4771917672314009,,,0.1107667606697489
free_balance_scale_0p8,left_shoulder_yaw_joint,peak_gesture,validation,0.08651573062648642,0.05048937888871808,0.08,0.999924009723058,0.181129149994405,0.00014426520489707606,0.44533251076070246,,,0.081652879433343
free_balance_scale_0p8,left_shoulder_yaw_joint,return_phase,fit,0.04949282098077231,0.02226361700735678,0.12,0.9991613918156024,0.1651760892525248,0.1651760892525248,0.49944777205248203,,,0.0861653932971342
free_balance_scale_0p8,left_shoulder_yaw_joint,post_roll,validation,4.0662897327022497e-07,2.861228121285586e-07,,,1.6983835006995768e-06,1.6983835006995768e-06,0.0061080840799304,,,0.0213634528100475
free_balance_scale_0p8,left_shoulder_yaw_joint,full_motion,combined,0.08337740026956143,0.05101952694265187,0.1,0.9998650468600626,0.181129149994405,0.0,0.49944777205248203,0.010203230000776387,2.861228121285586e-07,0.1107667606697489
free_balance_scale_0p8,right_shoulder_yaw_joint,standing_pre_roll,validation,3.5452297476989056e-09,3.5167180002086782e-09,,,4.099614600051871e-09,4.099614600051871e-09,0.006105424268077242,,,0.0216475501705714
free_balance_scale_0p8,right_shoulder_yaw_joint,motion_onset,fit,0.10748098513860424,0.08462731774922308,0.1,0.9999176918174748,0.17609454474258912,0.00031804631084629987,0.5176898278606222,,,0.1142669146882185
free_balance_scale_0p8,right_shoulder_yaw_joint,peak_gesture,validation,0.08680771497337876,0.05039234518584953,0.08,0.9999115221422757,0.18447924659105663,0.00018491904467055065,0.5400045761835114,,,0.0816886434564698
free_balance_scale_0p8,right_shoulder_yaw_joint,return_phase,fit,0.049089130748337054,0.021915749468173654,0.12,0.9990078670426941,0.16580360949915318,0.16580360949915318,0.509133710047826,,,0.0863714349526511
free_balance_scale_0p8,right_shoulder_yaw_joint,post_roll,validation,2.664392349360085e-07,1.4927981615112107e-07,,,1.1388659465006237e-06,1.1388659465006237e-06,0.006105473902103103,,,0.0212542613671485
free_balance_scale_0p8,right_shoulder_yaw_joint,full_motion,combined,0.08335968036012736,0.05071315681778183,0.1,0.9998607902497458,0.18447924659105663,0.0,0.5400045761835114,0.010203230000776387,1.4927981615112107e-07,0.1142669146882185
free_standing_reference_scale_0p25,left_shoulder_roll_joint,standing_pre_roll,validation,3.5941974887629825e-09,3.2437627260331217e-09,,,5.331509898495734e-09,5.331509898495734e-09,0.006105422276613044,,,0.034294392589125
free_standing_reference_scale_0p25,left_shoulder_roll_joint,motion_onset,fit,0.15045774636871287,0.11846433846838761,0.1,0.999927469349903,0.24877270505342142,0.0023047914140613013,0.8188963605802608,,,0.1951021131612775
free_standing_reference_scale_0p25,left_shoulder_roll_joint,peak_gesture,validation,0.12226830734538004,0.07220406698945846,0.08,0.9999424605171118,0.2521694719329366,0.0,0.667230691595045,,,0.1696093078809059
free_standing_reference_scale_0p25,left_shoulder_roll_joint,return_phase,fit,0.06674641668636837,0.02984516406607529,0.12,0.9992775291091673,0.22945681170454119,0.22945681170454119,0.5874457667626616,,,0.1464135690003706
free_standing_reference_scale_0p25,left_shoulder_roll_joint,post_roll,validation,2.2730636582073283e-05,1.5905771652167695e-05,,,6.40108649212004e-05,6.40108649212004e-05,0.006103391534696815,,,0.0346251914764177
free_standing_reference_scale_0p25,left_shoulder_roll_joint,full_motion,combined,0.11656521297127274,0.07128036270074484,0.1,0.9998749345409129,0.2521694719329366,0.0,0.8188963605802608,0.010203230000776387,1.5905771652167695e-05,0.1951021131612775
free_standing_reference_scale_0p25,right_shoulder_roll_joint,standing_pre_roll,validation,4.284900541968132e-09,3.776212299824524e-09,,,8.740124200767863e-09,8.740124200767863e-09,0.006105421874170172,,,0.0361283778435194
free_standing_reference_scale_0p25,right_shoulder_roll_joint,motion_onset,fit,0.1501718780436469,0.11833646138010114,0.1,0.9999304823145786,0.24864836971856197,0.0022065196467790007,0.8566751260656076,,,0.1985757459313336
free_standing_reference_scale_0p25,right_shoulder_roll_joint,peak_gesture,validation,0.12212726402549481,0.07191445398712046,0.08,0.9999362112155554,0.2514698187186135,0.0,0.7321207063283175,,,0.1719148887356052
free_standing_reference_scale_0p25,right_shoulder_roll_joint,return_phase,fit,0.0666023521569068,0.02999349631177914,0.12,0.9994857284585689,0.2289941925740272,0.2289941925740272,0.6308732923273903,,,0.1539804173875295
free_standing_reference_scale_0p25,right_shoulder_roll_joint,post_roll,validation,2.4608809030079473e-05,1.751843311630566e-05,,,6.510113063309952e-05,6.510113063309952e-05,0.00619827791249915,,,0.0356653332653241
free_standing_reference_scale_0p25,right_shoulder_roll_joint,full_motion,combined,0.11637378325417258,0.07119253108445109,0.1,0.9998752109539023,0.2514698187186135,0.0,0.8566751260656076,0.010203230000776387,1.751843311630566e-05,0.1985757459313336
free_standing_reference_scale_0p25,left_wrist_yaw_joint,standing_pre_roll,validation,1.0922736724688302e-10,9.469166361238322e-11,,,1.634840006425886e-10,1.634840006425886e-10,0.006105423431753045,,,0.0003260084627288
free_standing_reference_scale_0p25,left_wrist_yaw_joint,motion_onset,fit,0.18914239678479,0.1538711702687536,0.16,0.9997523358303064,0.31005165462574635,0.00019128153409769984,0.8609434205111444,,,0.0205218635011187
free_standing_reference_scale_0p25,left_wrist_yaw_joint,peak_gesture,validation,0.13809952383812654,0.07751590284412439,0.1,0.9997982854207009,0.31092905814876914,0.0,0.8190263656385428,,,0.0179136108614412
free_standing_reference_scale_0p25,left_wrist_yaw_joint,return_phase,fit,0.1080980069192007,0.05602566997655805,0.48,0.9949591168336172,0.30387756065979415,0.30387756065979415,0.7249636782291962,,,0.0127100869188569
free_standing_reference_scale_0p25,left_wrist_yaw_joint,post_roll,validation,9.732378427549684e-07,4.1537632414395675e-07,,,4.535005212299298e-06,4.535005212299298e-06,0.006126487596935842,,,0.0003514596239835
free_standing_reference_scale_0p25,left_wrist_yaw_joint,full_motion,combined,0.1466440973340385,0.09293167908866298,0.16,0.999600775310352,0.31092905814876914,0.0,0.8609434205111444,0.010203230000776387,4.1537632414395675e-07,0.0205218635011187
