condition,mode,timestamp_s,sim_time_s,geom1_id,geom2_id,signed_wrist_geom_distance_m,nearest_point_geom1_x_m,nearest_point_geom1_y_m,nearest_point_geom1_z_m,nearest_point_geom2_x_m,nearest_point_geom2_y_m,nearest_point_geom2_z_m
original,whole_body,1.2000000000004052,6.200000000000405,67,80,0.14138558932211742,0.33992035196198744,0.07624713706974118,0.8341295981732342,0.3047657548633615,0.029106530831596387,0.9627056550979038
original,whole_body,1.2010000000004055,6.2010000000004055,67,80,0.14080526844987867,0.34005171713240784,0.07590643436389109,0.8344423977360393,0.3049192718660107,0.029090923729700485,0.9625054403240787
original,whole_body,1.2020000000004059,6.202000000000406,67,80,0.14022321323818182,0.3401819522007076,0.07556569245235804,0.8347560878267651,0.30507298288874496,0.02907494175021183,0.9623041960206664
original,whole_body,1.2030000000004062,6.203000000000406,67,80,0.13963962939816302,0.3403111226033903,0.07522492637956399,0.8350705929396175,0.3052269393112187,0.029058497062192216,0.9621020338716235
original,whole_body,1.2040000000004065,6.2040000000004065,67,80,0.13905465123173777,0.34043921844129954,0.0748841873300169,0.8353858404838367,0.3053811298670001,0.02904156654705017,0.9618990041248029
original,whole_body,1.2050000000004069,6.205000000000407,67,80,0.13846836873718774,0.34056621680274335,0.07454353179836182,0.8357017800766817,0.30553552966427105,0.029024146696910023,0.9616951357718532
original,whole_body,1.2060000000004072,6.206000000000407,67,80,0.1378808556562128,0.340692097721925,0.07420300931441663,0.8360183711395195,0.3056901171330926,0.029006236138445125,0.9614904533165047
original,whole_body,1.2070000000004075,6.2070000000004075,67,80,0.13729217693436577,0.3408168438161477,0.07386266295981586,0.8363355776455721,0.3058448739684579,0.028987834293278572,0.9612849791027156
original,whole_body,1.2080000000004079,6.208000000000408,67,80,0.1367023901000086,0.34094043983045685,0.07352253053885349,0.8366533675258739,0.3059997843871104,0.028968941184044417,0.9610787336368377
original,whole_body,1.2090000000004082,6.209000000000408,67,80,0.1361115482867939,0.34106287516157596,0.07318264840587385,0.8369717125943692,0.30615483470949084,0.028949556567868726,0.9608717363041103
original,whole_body,1.2100000000004085,6.2100000000004085,67,80,0.13551970119978116,0.34118414248713913,0.07284305151928663,0.8372905872004531,0.3063100128984041,0.028929679930205912,0.9606640053033224
original,whole_body,1.2110000000004089,6.211000000000409,67,80,0.13492689442319272,0.34130423477982746,0.07250377138082224,0.8376099669756704,0.30646530816945095,0.02890931100017683,0.9604555572727769
original,whole_body,1.2120000000004092,6.212000000000409,67,80,0.13433317322775412,0.3414210409157162,0.0722085732322495,0.837944706953672,0.3066207084197634,0.028888451499601682,0.9602464049822664
original,whole_body,1.2130000000004095,6.2130000000004095,67,80,0.1337388332972741,0.3415285403597316,0.07208324242288612,0.8383372807889018,0.3067762075985812,0.02886709983440578,0.9600365655819789
original,whole_body,1.2140000000004099,6.21400000000041,67,80,0.1331440334478494,0.34163487952765104,0.07195837605782343,0.8387298558674117,0.3069317977020405,0.02884525626050271,0.9598260517445278
original,whole_body,1.2150000000004102,6.21500000000041,67,80,0.13254880750582654,0.34174005318125766,0.07183398530710322,0.8391224147747882,0.3070874714799419,0.028822921653642114,0.9596148765972948
original,whole_body,1.2160000000004105,6.2160000000004105,67,80,0.13195318774482395,0.3418440523547111,0.07171008246522731,0.8395149343848154,0.30724321935631593,0.028800098598229185,0.9594030463741694
original,whole_body,1.2170000000004109,6.217000000000411,67,80,0.13135721083777177,0.34194687606957896,0.07158667601205027,0.8399073938125934,0.30739903729820456,0.028776786223480014,0.9591905737316265
original,whole_body,1.2180000000004112,6.218000000000411,67,80,0.1307609072220468,0.3420485200780688,0.07146377400075897,0.8402997746557217,0.3075549196540138,0.028752984994911898,0.95897746796755
original,whole_body,1.2190000000004115,6.2190000000004115,67,80,0.13016430541303006,0.3421489803120618,0.07134138353878547,0.8406920596180497,0.3077108611407857,0.028728695460451127,0.9587637377053038
original,whole_body,1.2200000000004119,6.220000000000412,67,80,0.12956706226644082,0.3425365003432631,0.07120672086891335,0.8411639716051932,0.3081402311480584,0.028983539819193244,0.9587297968770349
original,whole_body,1.2210000000004122,6.221000000000412,67,80,0.12896865613518363,0.3429547783997845,0.07107110136769079,0.8416451682574307,0.308600167135309,0.029268729290095864,0.9587145350399855
original,whole_body,1.2220000000004125,6.2220000000004125,67,80,0.12836910137335605,0.3433719106397842,0.07093594232450066,0.8421268385894102,0.30906042358554014,0.029553305029277305,0.9586979558270063
original,whole_body,1.2230000000004129,6.223000000000413,67,80,0.12776867673582176,0.3435826181968355,0.07081048473051066,0.8425515850886786,0.3093260333841897,0.029638265673780508,0.9585523158180217
original,whole_body,1.2240000000004132,6.224000000000413,67,80,0.127168150128539,0.34367755340518263,0.07069079983092358,0.842944205713589,0.3094828401413203,0.02961157641473371,0.9583346619716332
original,whole_body,1.2250000000004135,6.2250000000004135,67,80,0.12656767545673897,0.3437713936451409,0.07057183841599032,0.8433365973102462,0.30963965821544387,0.0295843939064853,0.9581165193334809
original,whole_body,1.2260000000004139,6.226000000000414,67,80,0.12596734387444383,0.3438641480761594,0.0704536561803221,0.8437287188940212,0.30979647614965056,0.02955670964831151,0.9578979144620378
original,whole_body,1.2270000000004142,6.227000000000414,67,80,0.12536724134861965,0.3439558218836384,0.0703363021916322,0.8441205287910136,0.30995328330162814,0.02952851722494535,0.9576788717670126
original,whole_body,1.2280000000004145,6.2280000000004145,67,80,0.1247674480832034,0.3440464179413401,0.07021981911761611,0.8445119859260781,0.31011006994726276,0.029499811829194762,0.9574594134862074
original,whole_body,1.2290000000004149,6.229000000000415,67,80,0.12416803969596894,0.3441359430915338,0.07010424437988991,0.8449030544401445,0.31026683252856196,0.02947058426324993,0.9572395627406
original,whole_body,1.2300000000004152,6.230000000000415,67,80,0.12356911718242077,0.3442244548055348,0.06998960907759534,0.8452937128420844,0.3104236132932166,0.029440776430310768,0.9570193679318825
original,whole_body,1.2310000000004155,6.2310000000004155,67,80,0.12297076294867808,0.34431198726069406,0.06987594944564939,0.8456839396607186,0.3105804382147863,0.02941035064870603,0.9567988641900018
original,whole_body,1.2320000000004159,6.232000000000416,67,80,0.12237306500985545,0.3443985465635609,0.06976336103289142,0.846073711500662,0.31073732260076903,0.029379281488108668,0.9565780786566878
original,whole_body,1.2330000000004162,6.233000000000416,67,80,0.1217760968166322,0.34448414236757735,0.06965190115001135,0.8464630024583051,0.310894275359691,0.029347552161383766,0.9563570334285503
original,whole_body,1.2340000000004165,6.2340000000004165,67,80,0.12117991891217261,0.34456878240375977,0.06954160824300189,0.8468517883713419,0.3110513006133235,0.029315152129845735,0.9561357459797889
original,whole_body,1.2350000000004169,6.235000000000417,67,80,0.12058458396826881,0.344652472768831,0.06943250889092012,0.8472400453809538,0.31120839946309786,0.029282075806733178,0.9559142307916273
original,whole_body,1.2360000000004172,6.236000000000417,67,80,0.11999013860292808,0.34473521765813475,0.06932462189823839,0.8476277500048155,0.3113655706919106,0.02924832086644804,0.9556924996640302
original,whole_body,1.2370000000004175,6.2370000000004175,67,80,0.1193966246268748,0.3448170196573474,0.06921796043298979,0.8480148793026904,0.3115228114936225,0.029213887118387523,0.9554705622295665
original,whole_body,1.2380000000004179,6.238000000000418,67,80,0.1188040800617796,0.3448978801021877,0.06911253342890006,0.8484014112729673,0.3116801180713121,0.02917877607192976,0.9552484268997057
original,whole_body,1.2390000000004182,6.239000000000418,67,80,0.11821254062815674,0.34497779880551743,0.06900834421875501,0.8487873237142216,0.31183748542079404,0.029142987161455233,0.9550261005201504
original,whole_body,1.2400000000004185,6.2400000000004185,67,80,0.11762204541760041,0.3450567783390022,0.0689053891506402,0.8491725908936253,0.3119949093642989,0.02910651778640949,0.9548035912024977
original,whole_body,1.2410000000004189,6.241000000000419,67,80,0.11703262943712789,0.3451348209084223,0.06880366240027681,0.8495571905328216,0.3121523863706727,0.029069364677435747,0.9545809066611504
original,whole_body,1.2420000000004192,6.242000000000419,67,80,0.11644418214485049,0.34531698978134695,0.06869827116362177,0.8499723526226899,0.31240456231991304,0.029199296589111974,0.9544513011316663
original,whole_body,1.2430000000004195,6.2430000000004195,67,80,0.11585611833930572,0.34557240354119967,0.06859049070938,0.85040910787863,0.3127236749799443,0.029446703540217757,0.9543868223881129
original,whole_body,1.2440000000004199,6.24400000000042,67,80,0.11526840474561445,0.3458271933799735,0.06848369284013742,0.8508455139943301,0.3130431786049015,0.02969355994909503,0.9543217871110302
original,whole_body,1.2450000000004202,6.24500000000042,67,80,0.11468108540447954,0.3460813209027088,0.06837785475371626,0.8512815193803174,0.31336302284076234,0.029939814486491724,0.9542561831665825
original,whole_body,1.2460000000004205,6.2460000000004205,67,80,0.11409420143518847,0.34633475918661694,0.06827296802361428,0.8517170813733632,0.3136831746663571,0.030185433757957156,0.9541900073734149
original,whole_body,1.2470000000004209,6.247000000000421,67,80,0.11350779123924955,0.34658748676318096,0.06816902900710725,0.8521521617880105,0.31400360880183265,0.03043039126040076,0.9541232596051659
original,whole_body,1.2480000000004212,6.248000000000421,67,80,0.11292189626807381,0.3468177759228947,0.06806705597180192,0.8525801454107272,0.3143046909677679,0.030640127660245993,0.9540369293171767
original,whole_body,1.2490000000004216,6.2490000000004216,67,80,0.11233707167554645,0.3468893189112506,0.06797347303362371,0.8529594996348518,0.3144631827562389,0.030598006312002053,0.9538120546547146
original,whole_body,1.2500000000004219,6.250000000000422,67,80,0.11175358727970851,0.3469632953130343,0.0677907902051253,0.8533056016071766,0.314621599881165,0.030555272216195018,0.9535871812046864
original,whole_body,1.2510000000004222,6.251000000000422,67,80,0.11117150462613586,0.3470267104175658,0.06770124146699524,0.8536818203264214,0.3147799377300979,0.030511940194329016,0.9533623347860317
original,whole_body,1.2520000000004226,6.2520000000004226,67,80,0.11059096904601594,0.34708923344003484,0.06761264291690525,0.8540570123344893,0.31493818764054465,0.030468025060743344,0.9531375354096913
original,whole_body,1.2530000000004229,6.253000000000423,67,80,0.1100120135736001,0.3471508614478408,0.06752498570649024,0.8544311579065761,0.31509633860597813,0.030423540628078734,0.9529127981700897
original,whole_body,1.2540000000004232,6.254000000000423,67,80,0.10943467169500169,0.3472115934346183,0.06743825888316118,0.8548042360149539,0.31525438024699015,0.03037850018188701,0.952688137547722
original,whole_body,1.2550000000004236,6.2550000000004236,67,80,0.10885897155988401,0.34727142682587503,0.06735245236043785,0.8551762291757681,0.31541230233682804,0.03033291488695959,0.9524635650480016
original,whole_body,1.2560000000004239,6.256000000000424,67,80,0.10828493848764416,0.3473303592256778,0.06726755575983842,0.8555471217001942,0.31557009512109707,0.030286794805675137,0.9522390905835052
original,whole_body,1.2570000000004242,6.257000000000424,67,80,0.10771259537501578,0.34738838864053373,0.06718355854797244,0.8559168995988172,0.3157277494996119,0.030240148997014014,0.9520147227914387
original,whole_body,1.2580000000004246,6.258000000000425,67,80,0.10714196300279857,0.34744551357224995,0.06710045011937599,0.8562855504550463,0.31588525708601367,0.030192985642686968,0.9517904692420803
original,whole_body,1.259000000000425,6.259000000000425,67,80,0.10657306028077436,0.34750173303918913,0.0670182198515656,0.8566530632901371,0.31604261020293906,0.030145312172712463,0.9515663365836553
original,whole_body,1.2600000000004252,6.260000000000425,67,80,0.1060059023309889,0.3475570450744464,0.06693685784598356,0.8570194298223571,0.31619980114871915,0.030097135269538413,0.9513423296022099
original,whole_body,1.2610000000004256,6.261000000000426,67,80,0.10544050711374892,0.3476114512079986,0.06685635256064894,0.857384639906667,0.31635682392802456,0.030048461833342942,0.9511184544785767
original,whole_body,1.262000000000426,6.262000000000426,67,80,0.10487688917904675,0.34766495195266434,0.06677669371674082,0.8577486861640438,0.31651367296404637,0.029999297441844007,0.9508947157331378
original,whole_body,1.2630000000004262,6.263000000000426,67,80,0.10431513417197984,0.34771753538505057,0.06669786838954618,0.8581115242934773,0.3166703037708694,0.02994968191560044,0.9506711667803065
original,whole_body,1.2640000000004266,6.264000000000427,67,80,0.10375531199331614,0.34776919123989986,0.0666198692001879,0.8584731165074032,0.31682668195883446,0.02989964530623248,0.9504478469685431
original,whole_body,1.265000000000427,6.265000000000427,67,80,0.10319748762074918,0.3478199162088883,0.06654268891281112,0.8588334286145178,0.31698278170540245,0.02984921226170128,0.9502247923099079
original,whole_body,1.2660000000004272,6.266000000000427,67,80,0.1026417162777883,0.34786970610046325,0.06646632209901268,0.859192427803722,0.31713858100264414,0.029798401694860498,0.9500020279785215
original,whole_body,1.2670000000004276,6.267000000000428,67,80,0.10208806056256296,0.3479185497285532,0.06639076480096659,0.8595500690763193,0.31729406086866796,0.029747229771630086,0.9497795771767743
original,whole_body,1.268000000000428,6.268000000000428,67,80,0.10153658065820571,0.34796643678284694,0.06631601293502881,0.859906307423881,0.317449205042143,0.02969571022527525,0.9495574602780998
original,whole_body,1.2690000000004282,6.269000000000428,67,80,0.1009873251456113,0.3480133635424502,0.0662420620064097,0.8602611106308813,0.31760399952372653,0.02964385481161295,0.9493356953908952
original,whole_body,1.2700000000004286,6.270000000000429,67,80,0.100440334802526,0.34805933023446123,0.0661689071861346,0.860614454474369,0.317758432261031,0.029591673675018915,0.9491142986884725
original,whole_body,1.271000000000429,6.271000000000429,67,80,0.09989564613247315,0.34810433803327073,0.06609654319600825,0.860966320883036,0.3179124912809251,0.02953917434668929,0.9488932865347746
original,whole_body,1.2720000000004292,6.272000000000429,67,80,0.09935328964577095,0.3481483936672338,0.06602496413834469,0.8613166938866671,0.3180661696297494,0.029486365790936636,0.9486726713078021
original,whole_body,1.2730000000004296,6.27300000000043,67,80,0.09881329262332549,0.3481915027247512,0.06595416496090496,0.8616655612751614,0.318219459976906,0.029433254786085793,0.9484524645070839
original,whole_body,1.27400000000043,6.27400000000043,67,80,0.0982756793562835,0.34823367152139706,0.06588414028002901,0.8620129129626827,0.31837235595773594,0.029379847455620885,0.9482326763069203
original,whole_body,1.2750000000004302,6.27500000000043,67,80,0.09774047160084627,0.3482749069512367,0.06581488446443183,0.8623587406176689,0.318524852107891,0.029326149342786725,0.9480133157132012
original,whole_body,1.2760000000004306,6.276000000000431,67,80,0.09720768891333609,0.34831521637412804,0.0657463916904756,0.862703037397379,0.3186769437808616,0.029272165488411404,0.9477943906861817
original,whole_body,1.277000000000431,6.277000000000431,67,80,0.09667734708086761,0.34835460542805846,0.0656786567988947,0.863045799351318,0.3188286261366401,0.02921790009941191,0.9475759076345704
original,whole_body,1.2780000000004312,6.278000000000431,67,80,0.09614946468693486,0.3483930846857608,0.06561167230874887,0.8633870204215889,0.3189798967254567,0.029163358212890747,0.9473578744911149
original,whole_body,1.2790000000004316,6.279000000000432,67,80,0.0956240544792652,0.3484306606600737,0.06554543316869199,0.8637266990417845,0.31913075237070315,0.02910854309295702,0.9471402963200265
original,whole_body,1.280000000000432,6.280000000000432,67,80,0.09510080267708143,0.3485856044678403,0.06547701607705228,0.8641052054407337,0.31937377772357894,0.0292819027816842,0.9470554653657267
original,whole_body,1.2810000000004322,6.281000000000432,67,80,0.09457901626689395,0.3487709038896424,0.0654085335919654,0.8644930606768653,0.31964100628320874,0.029514888924625785,0.9470053970632919
original,whole_body,1.2820000000004326,6.282000000000433,67,80,0.09405867789505144,0.34895512059605216,0.06534075167221091,0.8648795534595928,0.319907836941556,0.02974671017674281,0.9469548506547851
original,whole_body,1.283000000000433,6.283000000000433,67,80,0.0,0.35239837223814185,0.06606407736901401,0.87516600781457,0.32394139544842454,0.030317738792170174,0.958053239621558
original,whole_body,1.2840000000004332,6.284000000000433,67,80,0.09302231219472809,0.3493199670940931,0.06520732413257517,0.8656483047780792,0.3204399788216816,0.030206897394929783,0.9468521653490001
original,whole_body,1.2850000000004336,6.285000000000434,67,80,0.0925062757082839,0.3495004588108319,0.06514165495187745,0.8660304990417262,0.32070514803368233,0.03043524163158002,0.9467999610747564
original,whole_body,1.286000000000434,6.286000000000434,67,80,0.09199166821638365,0.34967958887315687,0.06507665841585458,0.8664112036471063,0.32096963606496337,0.030662396818243287,0.9467471497091008
original,whole_body,1.2870000000004342,6.287000000000434,67,80,0.09147882093091483,0.3497400700481929,0.06501529213104171,0.8667496680940228,0.3211410958453904,0.0306632247398914,0.9465645089408959
original,whole_body,1.2880000000004346,6.288000000000435,67,80,0.09096841563145062,0.34977016055630944,0.0649553264430449,0.8670763279780537,0.32128882824507465,0.030607673420961642,0.9463499369797128
original,whole_body,1.289000000000435,6.289000000000435,67,80,0.09046047729891572,0.34979924026111253,0.06489600108003046,0.8674013610960292,0.3214359292443452,0.030552235362794073,0.946135891625355
original,whole_body,1.2900000000004352,6.290000000000435,67,80,0.08995500793115466,0.3498273068828433,0.06483730164309108,0.8677247664813812,0.32158238507037834,0.03049693217731387,0.9459223806947045
original,whole_body,1.2910000000004356,6.291000000000436,67,80,0.08945201955760318,0.3498132950578544,0.06478027487977359,0.8680321412643877,0.32172818432492634,0.030441781768579174,0.9457094110986541
original,whole_body,1.292000000000436,6.292000000000436,67,80,0.08895153298713446,0.34978811081462136,0.0647241222073459,0.8683342526081541,0.32187331673562675,0.03038679867144481,0.9454969878155031
original,whole_body,1.2930000000004362,6.293000000000436,67,80,0.08845355082303677,0.34976255638405435,0.06466855408623307,0.8686348818115136,0.3220177755640275,0.030331996207726607,0.9452851171895488
original,whole_body,1.2940000000004366,6.294000000000437,67,80,0.08795807258501646,0.3497366289226462,0.06461356125731252,0.8689340322122705,0.32216155524961093,0.030277384360403288,0.9450738036914512
original,whole_body,1.295000000000437,6.295000000000437,67,80,0.08746509725069913,0.34971032573539984,0.0645591352419454,0.8692317075118146,0.32230465155344595,0.030222971478238082,0.944863050999146
original,whole_body,1.2960000000004372,6.296000000000437,67,80,0.0869746233820789,0.34968364433113003,0.06450526830707337,0.8695279117008065,0.3224470614090533,0.030168764528986897,0.9446528620933409
original,whole_body,1.2970000000004376,6.297000000000438,67,80,0.08648664920815848,0.3496565824360688,0.0644519534024335,0.8698226489903796,0.32258878278789954,0.03011476931678496,0.9444432393293063
original,whole_body,1.298000000000438,6.298000000000438,67,80,0.08600117269057389,0.3496291379914137,0.0643991840893014,0.8701159237533431,0.3227298145701016,0.03006099066730991,0.9442341845002297
original,whole_body,1.2990000000004382,6.299000000000438,67,80,0.08551817765025514,0.34963701610787695,0.06431953568417371,0.870407945661305,0.32287015543063813,0.030007432252415832,0.9440256978423803
original,whole_body,1.3000000000004386,6.300000000000439,67,80,0.08503731559181568,0.34977563908157944,0.06413963300316869,0.8706994903946687,0.3230098064484549,0.029954098398435394,0.943817781336855
original,whole_body,1.301000000000439,6.301000000000439,67,80,0.08455842402322188,0.34991268795179203,0.0639610109221675,0.8709899508600023,0.3231487687966214,0.029900991579603582,0.9436104354847324
original,whole_body,1.3020000000004393,6.302000000000439,67,80,0.08408150191143783,0.3500481725852882,0.06378365848409939,0.8712793248491058,0.32328704404118846,0.02984811388025864,0.9434036603758198
original,whole_body,1.3030000000004396,6.30300000000044,67,80,0.08360658129263226,0.35016430303701823,0.06358428112950995,0.8715499385526823,0.32342462993700166,0.029795494357265064,0.9431974661192741
original,whole_body,1.30400000000044,6.30400000000044,67,80,0.08313343990989269,0.3502087129587315,0.06329412759565868,0.8717498158444474,0.32356152087189327,0.029743160388529536,0.9429918580990391
original,whole_body,1.3050000000004403,6.30500000000044,67,80,0.08266195689854146,0.35025195658857877,0.06300575054655252,0.8719489418907033,0.3236977097973496,0.029691136945887375,0.9427868386429729
original,whole_body,1.3060000000004406,6.306000000000441,67,80,0.08219211416669642,0.3502940284030454,0.06271915123850484,0.8721473263290638,0.32383318945912476,0.029639446302057545,0.9425824081767676
original,whole_body,1.307000000000441,6.307000000000441,67,80,0.08172389104212227,0.35033492516247755,0.062434328165142945,0.8723449813377238,0.3239679531262773,0.029588108033602938,0.9423785659652244
original,whole_body,1.3080000000004413,6.308000000000441,67,80,0.0,0.3551784358983644,0.06329327400525804,0.887255128805723,0.3297369746207048,0.03005068461053308,0.9585563865060288
original,whole_body,1.3090000000004416,6.309000000000442,67,80,0.0807922155765292,0.35041318571868957,0.06186999314481238,0.8727381547051093,0.3242353077360193,0.029486554510222796,0.9419726381962754
original,whole_body,1.310000000000442,6.310000000000442,67,80,0.08032872536416251,0.3504505533908133,0.06159047159199677,0.8729336961823055,0.3243678910873421,0.02943636750742755,0.9417705499476602
original,whole_body,1.3110000000004423,6.311000000000442,67,80,0.07986677654060136,0.3504867479570809,0.06131270516380925,0.873128555868958,0.32449973981762104,0.029386587517486195,0.9415690439953524
original,whole_body,1.3120000000004426,6.312000000000443,67,80,0.07940635143796022,0.35052177530088025,0.06103668597098306,0.8733227423034232,0.32463085373853484,0.029337225178501673,0.941368116979497
original,whole_body,1.313000000000443,6.313000000000443,67,80,0.07894743475112037,0.3505556401839639,0.06076240578735896,0.8735162633220196,0.32476123188147366,0.02928828830415582,0.9411677665038437
original,whole_body,1.3140000000004433,6.314000000000443,67,80,0.0,0.36082853710348817,0.06291653547433919,0.9051324332906168,0.33693562727822224,0.030323796666138207,0.9758527106564179
original,whole_body,1.3150000000004436,6.315000000000444,67,80,0.07803407391861175,0.3506199061687517,0.060219029719327355,0.8739013368333924,0.32501978030116496,0.029191717277903893,0.9407687887854548
original,whole_body,1.316000000000444,6.316000000000444,67,80,0.07757960712621984,0.35065032144686925,0.05994991645894318,0.8740929006328242,0.32514795252082723,0.02914409255847038,0.9405701586601505
original,whole_body,1.3170000000004443,6.317000000000444,67,80,0.07712660313837513,0.3506796017902264,0.05968250786832424,0.874283820721037,0.32527539210564405,0.029096913222604326,0.9403720983664251
original,whole_body,1.3180000000004446,6.318000000000445,67,80,0.07667505449531291,0.3507077556644158,0.059416795442052556,0.8744740994733864,0.32540210111936474,0.029050182238152297,0.9401746065675516
original,whole_body,1.319000000000445,6.319000000000445,67,80,0.07622495539334663,0.3507347921440331,0.05915277066598426,0.8746637379292025,0.32552808212677964,0.02900390176961206,0.9399776820689735
original,whole_body,1.3200000000004453,6.320000000000445,67,80,0.07577630177747206,0.3507607208346517,0.05889042507397741,0.8748527356730023,0.3256533381188971,0.02895807323313236,0.939781323810363
original,whole_body,1.3210000000004456,6.321000000000446,67,80,0.07532909145125924,0.3507855518353634,0.058629750290940544,0.8750410907237739,0.3257778724669799,0.028912697324437464,0.9395855308752413
original,whole_body,1.322000000000446,6.322000000000446,67,80,0.07488332419675918,0.3508092957267784,0.058370738069250167,0.8752287994286855,0.32590168889408516,0.02886777403042651,0.9393903025091839
original,whole_body,1.3230000000004463,6.323000000000446,67,80,0.07443907223844079,0.35083196108194276,0.05811338751751531,0.8754158219159914,0.326024793861763,0.028823284877289038,0.9391956762397107
original,whole_body,1.3240000000004466,6.324000000000447,67,80,0.07399636425063023,0.3508535651580433,0.05785768242508604,0.8756021386733492,0.3261472014565937,0.02877921225741207,0.939001666176883
original,whole_body,1.325000000000447,6.325000000000447,67,80,0.07355555519425408,0.3508629924930936,0.057810003143446594,0.8758779391498106,0.32626892626886833,0.02873554174728598,0.9388082760392358
original,whole_body,1.3260000000004473,6.326000000000447,67,80,0.07311702851176129,0.35087117931079864,0.05776794684464971,0.8761545161959075,0.3263899797002562,0.028692263030395557,0.9386155066999975
original,whole_body,1.3270000000004476,6.327000000000448,67,80,0.07268078789364782,0.3508784058380626,0.057726590230078145,0.8764297208325483,0.3265103712301385,0.028649368350732438,0.9384233574896096
original,whole_body,1.328000000000448,6.328000000000448,67,80,0.07224683694142787,0.35088468645172144,0.05768592752636489,0.8767035548650062,0.32663010915845314,0.028606851542984556,0.9382318269707539
original,whole_body,1.3290000000004483,6.329000000000448,67,80,0.07181518041814579,0.35089003533539487,0.057645952307390474,0.8769760179491265,0.3267492010384319,0.02856470743088928,0.9380409133831676
original,whole_body,1.3300000000004486,6.330000000000449,67,80,0.07138582468931534,0.35089446665919266,0.057606657941628885,0.8772471076349432,0.3268676539254532,0.02852293146526466,0.9378506148822924
original,whole_body,1.331000000000449,6.331000000000449,67,80,0.0709587745676185,0.35089799229334123,0.0575680391302183,0.8775168211108255,0.32698547324621907,0.028481519417489626,0.9376609271558917
original,whole_body,1.3320000000004493,6.332000000000449,67,80,0.07053404185436744,0.3509006284425938,0.05753008790554151,0.8777851503059574,0.32710266595874254,0.028440468539899615,0.9374718497212621
original,whole_body,1.3330000000004496,6.33300000000045,67,80,0.07011163774587047,0.35090238972869753,0.057492797809522246,0.8780520876368083,0.3272192383532156,0.028399774968673863,0.9372833809733213
original,whole_body,1.33400000000045,6.33400000000045,67,80,0.06969157451665738,0.35090328149426986,0.05745616311988247,0.878317621234662,0.32733518667473405,0.028359439624610055,0.9370955179903969
original,whole_body,1.3350000000004503,6.33500000000045,67,80,0.06927386434634887,0.3509033093323145,0.0574201780696873,0.8785817387244543,0.32745050717902996,0.02831946403469518,0.9369082575241294
original,whole_body,1.3360000000004506,6.336000000000451,67,80,0.06885851907844719,0.3509024800023549,0.05738483687420531,0.8788444280066312,0.3275651970932195,0.02827984982676465,0.9367215962603059
original,whole_body,1.337000000000451,6.337000000000451,67,80,0.06844554938778558,0.350900801388611,0.05735013340543766,0.8791056780078979,0.327679254572646,0.02824059883686535,0.93653553079955
original,whole_body,1.3380000000004513,6.338000000000451,67,80,0.0680349332425981,0.35089828292041886,0.0573160379967296,0.8793654969657297,0.32779267717800364,0.028201720973150466,0.9363500533722806
original,whole_body,1.3390000000004516,6.339000000000452,67,80,0.06762664645528765,0.35089492995292615,0.05728253675441709,0.8796238996792312,0.32790546162135226,0.028163228300253522,0.9361651548100762
original,whole_body,1.340000000000452,6.340000000000452,67,80,0.06722066268309967,0.35089074562464606,0.05724962442165106,0.8798809061156954,0.3280176045087676,0.028125133766072778,0.9359808254659164
original,whole_body,1.3410000000004523,6.341000000000452,67,80,0.06681695385407457,0.3508857318891724,0.05721730043919064,0.8801365401891642,0.3281291027174639,0.028087450418209932,0.9357970557170863
original,whole_body,1.3420000000004526,6.342000000000453,67,80,0.06641549070168355,0.35087989008981557,0.05718556669911022,0.8803908287119196,0.3282399535750201,0.02805019093009488,0.9356138362228269
original,whole_body,1.343000000000453,6.343000000000453,67,80,0.06601623902526485,0.35087320342300893,0.05715438588705265,0.8806437705444328,0.32835013592269474,0.02801335993673054,0.9354311400010862
original,whole_body,1.3440000000004533,6.344000000000453,67,80,0.06561917050522609,0.35086566559091426,0.05712373625327009,0.8808953736325215,0.3284596393493401,0.02797696120051811,0.9352489478469198
original,whole_body,1.3450000000004536,6.345000000000454,67,80,0.06522426097531965,0.35085727823050755,0.05709360345514683,0.8811456517485475,0.32856846046545013,0.027940999035836273,0.9350672474035712
original,whole_body,1.346000000000454,6.346000000000454,67,80,0.06483129381225572,0.35085437011526643,0.05697199250789001,0.8813474370450681,0.328676598680517,0.027905476383217994,0.9348860282847825
original,whole_body,1.3470000000004543,6.347000000000454,67,80,0.06444026146966639,0.3508396218050747,0.05694392153433769,0.8815938006130603,0.3287840552872343,0.027870396050800366,0.9347052814793869
original,whole_body,1.3480000000004546,6.348000000000455,67,80,0.06405132697066375,0.3508240611321058,0.05691635390762681,0.8818388993743675,0.3288908328652489,0.0278357612304493,0.9345249991924497
original,whole_body,1.349000000000455,6.349000000000455,67,80,0.06366446942868956,0.3508076928132396,0.05688929153910303,0.8820827571701109,0.3289969347397823,0.02780157540250869,0.9343451745448801
original,whole_body,1.3500000000004553,6.350000000000455,67,80,0.06327967864923166,0.35079051496374514,0.0568627372773364,0.8823253957462122,0.32910235304172336,0.02776784924673073,0.934165812921238
original,whole_body,1.3510000000004556,6.351000000000456,67,80,0.06289678981388669,0.35087930939308093,0.05682818979202778,0.882606808477843,0.32929937547299304,0.027853987333258674,0.9340928086407526
original,whole_body,1.352000000000456,6.352000000000456,67,80,0.06251488657833362,0.35106361893098714,0.05678646918449179,0.8829232967576848,0.3295790639782724,0.028048110390743636,0.9341154023622354
