row_type,model_id,source_file,source_kind,independence_class,body_or_metric,region,side,mass_or_value,com_xyz_m,principal_inertia_kg_m2,full_ixx_kg_m2,full_iyy_kg_m2,full_izz_kg_m2,full_ixy_kg_m2,full_ixz_kg_m2,full_iyz_kg_m2,mass_delta_vs_current_kg,com_norm_delta_vs_current_m,max_full_inertia_delta_vs_current_kg_m2,hardware_evidence_level
AGGREGATE,ff_master_fist,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_fist.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,lower_limb_mass_kg,,,16.646766,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_fist,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_fist.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,upper_body_mass_kg,,,24.318289857,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_fist,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_fist.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,lower_upper_mass_ratio,,,0.684536869078,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_fist,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_fist.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_mass_kg,,,12.079465,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_fist,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_fist.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_mass_kg,,,12.061771,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_fist,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_fist.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_right_difference_kg,,,0.017694,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,head_pitch_link,head,center,0.999287,0.003033 -6e-05 0.004395,0.00259841227589 0.00298179163585 0.00359879608826,0.002913,0.003598,0.002668,1.7e-05,0.000147,-2.2e-05,0,0,3.88070549176e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,head_yaw_link,head,center,0.720047,-0.003139 0.001399 0.051838,0.0011021281871 0.00323157468138 0.00386129713152,0.003861,0.003231,0.001103,9e-06,-2.1e-05,-3.9e-05,0,0,4.67699913954e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_ankle_pitch_link,lower_limb,left,0.747802,0.011691 -0.000181 0.003548,0.000709870797103 0.000984841336041 0.00117428786686,0.000985,0.001162,0.000722,8e-06,-1.1e-05,-7.3e-05,0,0,2.06234854932e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_ankle_roll_link,lower_limb,left,1.016166,0.035428 2.5e-05 -0.049572,0.00259489939909 0.00687109701671 0.0079370035842,0.0037,0.007937,0.005766,2e-06,-0.001872,-1e-06,-4.00000000012e-06,0,3.58092684151e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_elbow_link,arm,left,0.688008,-0.013174 0.003788 -0.080203,0.000446844069754 0.00531735204515 0.00540080388509,0.00527,0.005332,0.000563,-1.9e-05,0.000743,-9.4e-05,0,0,3.52035102024e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_hip_pitch_link,lower_limb,left,1.399682,0.00791 0.064136 0.000116,0.00155420884823 0.00740900014921 0.00807979100256,0.007995,0.001639,0.007409,0.000739,0,1e-06,2.00000000006e-06,0,1.17059975732e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_hip_roll_link,lower_limb,left,1.584804,4.7e-05 0.000231 -0.093505,0.00251468149504 0.017671252022 0.0181020664829,0.017671,0.018102,0.002515,-4e-06,-6.6e-05,-2.2e-05,4.00000000012e-06,0,4.80293484637e-08,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_hip_yaw_link,lower_limb,left,2.010551,-0.002375 0.003914 -0.144276,0.00238450238032 0.0519961485521 0.0526993490675,0.051974,0.052639,0.002467,-7.1e-05,0.001419,-0.001453,1.00000000014e-06,0,4.89948859053e-08,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_knee_link,lower_limb,left,1.568215,-0.002655 0.003681 -0.122697,0.00193261699923 0.0309423993908 0.03104098361,0.030979,0.030995,0.001942,-4.5e-05,0.00017,-0.000494,4.99999999981e-06,0,1.03046460219e-08,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_shoulder_pitch_link,arm,left,0.885896,0.003007 0.050014 6.2e-05,0.000676999023241 0.00292896373178 0.00303103724498,0.003023,0.000685,0.002929,0.000137,-2e-06,1e-06,0,0,3.73098143049e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_shoulder_roll_link,arm,left,0.706556,0.000621 -0.000183 -0.078842,0.00053903700401 0.00540092310763 0.00549903988836,0.0054,0.005499,0.00054,0,-6.7e-05,1.4e-05,0,0,3.12268696231e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_shoulder_yaw_link,arm,left,0.704662,0.010005 0.000179 -0.069477,0.00044713001466 0.00436693774621 0.00438693223913,0.004291,0.004367,0.000543,0,-0.000607,-8e-06,0,0,2.9393346394e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_wrist_yaw_link,arm,left,0.525614,0.003072 -0.000934 -0.117784,0.000391152599652 0.00995278919219 0.0100410582082,0.009959,0.010026,0.0004,-3e-05,-0.000278,8.7e-05,0.164906,0.087541120909,0.00951900010587,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,pelvis,central,center,3.523487,-0.001209 -2.3e-05 -0.002011,0.00792399442875 0.0123215784464 0.0126954271248,0.0126,0.007924,0.012417,0,0.000163,-5e-06,-1.50832365927,0.00492198373295,0.00283814493083,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,rgb_head_center_link,other,center,0.00725056310823,-4.67376014213e-05 2.56136591582e-05 -0.0120121830035,4.81946646867e-07 5.71588007823e-07 7.68846726102e-07,5.71483273092e-07,4.82054735502e-07,7.68843372197e-07,-3.08517978959e-09,-5.81490617125e-10,-6.94983251144e-10,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,rgb_head_rear_link,other,center,0.00293607901611,2.80886797337e-05 -2.89708085487e-05 -0.017300097463,9.64638073289e-08 2.88531091776e-07 3.83742176816e-07,9.64638073324e-08,2.88531091773e-07,3.83742176816e-07,8.18210801966e-13,-7.67509035591e-15,3.52404191399e-15,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,rgbd_head_front_link,other,center,0.00266754316394,0.0110656704622 2.25102846202e-05 -0.00023572048249,7.50459358975e-08 1.4040774407e-06 1.47891765747e-06,7.50601031539e-08,1.40407186756e-06,1.47890906335e-06,-2.72154328736e-09,-3.47345969669e-09,-6.5581427967e-12,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_ankle_pitch_link,lower_limb,right,0.749566,0.011665 0.000937 0.00394,0.000713033717261 0.00103715937107 0.00122380691167,0.001037,0.001214,0.000723,9e-06,-1.1e-05,6.9e-05,0,0,3.02597703687e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_ankle_roll_link,lower_limb,right,1.016166,0.035428 2.5e-05 -0.049572,0.00259489939909 0.00687109701671 0.0079370035842,0.0037,0.007937,0.005766,2e-06,-0.001872,-1e-06,-4.00000000012e-06,0,3.58092684151e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_elbow_link,arm,right,0.687932,-0.013517 -0.003463 -0.080438,0.000444254653662 0.00534355255907 0.00542019278727,0.005285,0.005356,0.000567,1.7e-05,0.000767,8e-05,0,0,2.69594323254e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_hip_pitch_link,lower_limb,right,1.400227,0.007909 -0.064114 0.000131,0.00155498220963 0.00740900014921 0.00808101764116,0.007996,0.00164,0.007409,-0.00074,0,-1e-06,-2.99999999998e-06,0,2.38885295052e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_hip_roll_link,lower_limb,right,1.585084,-0.000586 -0.000228 -0.093568,0.00251593710271 0.0176939933702 0.0181160695271,0.017694,0.018116,0.002516,4e-06,2.2e-05,2.2e-05,3.99999999989e-06,0,3.0446324812e-08,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_hip_yaw_link,lower_limb,right,2.002622,-0.002444 -0.003935 -0.144335,0.00237729992066 0.0518557731548 0.0525579269245,0.051833,0.052497,0.002461,7.1e-05,0.001432,0.001457,2.00000000028e-06,0,2.57099987064e-08,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_knee_link,lower_limb,right,1.565881,-0.002699 -0.003794 -0.122288,0.0019249075129 0.0307718173257 0.0308702751614,0.03081,0.030822,0.001935,4.5e-05,0.000184,0.000508,1.00000000014e-06,0,2.06702923841e-08,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_shoulder_pitch_link,arm,right,0.885544,0.002721 -0.050304 3.4e-05,0.000674579667171 0.00294898872375 0.00303743160908,0.003031,0.000681,0.002949,-0.000123,-1e-06,0,0,0,1.67011231407e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_shoulder_roll_link,arm,right,0.696963,0.000598 0.000185 -0.079928,0.000529663989797 0.00540029635674 0.00548903965346,0.0054,0.005489,0.00053,0,-3.8e-05,-1.4e-05,0,0,3.63810899028e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_shoulder_yaw_link,arm,right,0.704661,0.010082 -0.000178 -0.069484,0.000445561745331 0.00436594629067 0.00438849196399,0.004292,0.004366,0.000542,0,-0.000609,8e-06,0,0,3.69178467224e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_wrist_yaw_link,arm,right,0.525681,0.002428 0.000868 -0.116517,0.000391015963507 0.00993028872207 0.0100176953144,0.009938,0.010004,0.000397,2.9e-05,-0.000223,-8.7e-05,0.152894,0.0848422992263,0.00942100044258,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,stereo_head_front_link,other,center,0.0328439064656,0.0300089940088 0.000116914904488 -0.0108852118696,1.98628322737e-06 2.67003514453e-05 2.69788087782e-05,1.98628456498e-06,2.69788074324e-05,2.67003514535e-05,5.78177408365e-09,-3.59681029461e-11,-4.79313428029e-11,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,torso_link,central,center,9.464653,-0.00574 0.000528 0.196696,0.0654252548036 0.450470033022 0.473039712175,0.472108,0.45047,0.066357,0.00022,-0.01945,0.000757,-0.679447,0.00738497081917,0.0126803756578,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,waist_pitch_link,central,center,0.392413,0.008967 -1e-06 0,0.000133 0.000133 0.00023,0.000133,0.000133,0.00023,0,0,0,0,0,0,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,waist_yaw_link,central,center,1.668542,-0.001359 4.7e-05 0.041703,0.00283196263355 0.00499997528477 0.00503206208168,0.005012,0.005,0.002852,1e-06,-0.000209,1e-06,2.00000000006e-06,0,4.70995085121e-09,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,total_mass_kg,,,40.4724100918,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,lower_limb_mass_kg,,,16.646766,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,upper_body_mass_kg,,,23.8256440918,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,lower_upper_mass_ratio,,,0.698691121881,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_mass_kg,,,11.837956,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,right_mass_kg,,,11.820327,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
AGGREGATE,ff_master_hand,C:\Users\xinga\Documents\Codex\2026-08-11\master-mujoco-agibot-x2-ultra-mujoco\Master_MuJoCo\assets\Master\ff_master_hand.urdf,URDF,SAME_ROBOTHON_MASTER_ASSET_FAMILY_NOT_INDEPENDENT_X2_PHYSICAL_SOURCE,left_right_difference_kg,,,0.017629,,,,,,,,,,,,LEVEL_E_NOT_INDEPENDENT_X2_PHYSICAL_DATA
BODY_PARTIAL_CAPTURE,aimdk_sdk_x2_xml,/mnt/c/Users/wesle/OneDrive/Documents/Agentech/Master Robot/AimDK_X2_SDK_v1.0.0/aimdk-aarch64-a424add7-artifacts/extra/x2_rl_deploy/x2_rl_deploy_mujoco/configuration/robot/lx2501_3_t2d5/model_info/x2.xml,AIMDK_X2_SDK_MJCF_EXCERPT,MANUFACTURER_SDK_SIMULATOR_ARTIFACT_NOT_METROLOGY,left_hip_pitch_link,lower_limb,left,1.39968,0.00791 0.064136 0.000116,0.00155421 0.007409 0.00807979,0.00799499897879,0.0016390011706,0.00740899985061,0.000738999956471,7.18723817227e-12,1.00061200984e-06,0,0,5.20417042793e-18,LEVEL_A_SOURCE_LINEAGE_ONLY_NOT_PHYSICAL_METROLOGY
BODY_PARTIAL_CAPTURE,aimdk_sdk_x2_xml,/mnt/c/Users/wesle/OneDrive/Documents/Agentech/Master Robot/AimDK_X2_SDK_v1.0.0/aimdk-aarch64-a424add7-artifacts/extra/x2_rl_deploy/x2_rl_deploy_mujoco/configuration/robot/lx2501_3_t2d5/model_info/x2.xml,AIMDK_X2_SDK_MJCF_EXCERPT,MANUFACTURER_SDK_SIMULATOR_ARTIFACT_NOT_METROLOGY,waist_pitch_link,central,center,0.392413,0.008967 -1e-06 0,0.000133 0.000133 0.00023,0.000133,0.000133,0.00023,0,0,0,0,0,0,LEVEL_A_SOURCE_LINEAGE_ONLY_NOT_PHYSICAL_METROLOGY
BODY_PARTIAL_CAPTURE,aimdk_sdk_x2_xml,/mnt/c/Users/wesle/OneDrive/Documents/Agentech/Master Robot/AimDK_X2_SDK_v1.0.0/aimdk-aarch64-a424add7-artifacts/extra/x2_rl_deploy/x2_rl_deploy_mujoco/configuration/robot/lx2501_3_t2d5/model_info/x2.xml,AIMDK_X2_SDK_MJCF_EXCERPT,MANUFACTURER_SDK_SIMULATOR_ARTIFACT_NOT_METROLOGY,torso_link,central,center,10.1441,-0.000188 0.000605 0.191827,0.0666413 0.455999 0.479863,0.479750806838,0.455998464076,0.0667540290863,0.000186994475157,-0.00676962434223,0.00083299880266,0,0,0,LEVEL_A_SOURCE_LINEAGE_ONLY_NOT_PHYSICAL_METROLOGY
