controller,dataset,t,joint_name,plane,total_balance_request_nm,raw_desired_allocation_weight,raw_desired_allocation_nm,priority_and_preallocation_constraint_scaling,redistributed_allocation_weight,redistributed_allocation_nm,post_contact_scaling,post_limit_scaling,post_saturation_scaling,post_rate_scaling,final_allocation_nm
PHASE3AY_FINAL,wave,4.919999999999941,left_ankle_pitch_joint,pitch,6.7956330246934,0.7,4.756943117285379,1.0,0.784314963491284,5.329916667662568,1.0,1.0,1.0,1.0052387084436911,5.357838547113621
PHASE3AY_FINAL,wave,4.919999999999941,left_ankle_roll_joint,roll,1.4490895885883024,0.7,1.0143627120118117,1.0,0.967624967584722,1.4021752661851143,1.0,1.0,1.0,0.7075478974656171,0.9921061614675696
PHASE3AY_FINAL,wave,4.919999999999941,left_hip_pitch_joint,pitch,6.7956330246934,0.1,0.67956330246934,0.8,0.0896359958275753,0.6091333334471507,1.0,1.0,1.0,0.6829661566055945,0.4160174516047545
PHASE3AY_FINAL,wave,4.919999999999941,left_hip_roll_joint,roll,1.4490895885883024,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,1.0,2.7963922084633444
PHASE3AY_FINAL,wave,4.919999999999941,left_knee_joint,pitch,6.7956330246934,0.15,1.01934495370401,0.6,0.1008404953060222,0.6852750001280444,1.0,1.0,1.0,1.0,0.6852750001280444
PHASE3AY_FINAL,wave,4.919999999999941,right_ankle_pitch_joint,pitch,6.7956330246934,0.7,4.756943117285379,1.0,0.784314963491284,5.329916667662568,1.0,1.0,1.0,1.0052387084436911,5.357838547113621
PHASE3AY_FINAL,wave,4.919999999999941,right_ankle_roll_joint,roll,1.4490895885883024,0.7,1.0143627120118117,0.4468415418160657,0.4323750324152778,0.6265501578385089,0.4468415418160657,1.0,1.0,1.1107654506562752,0.3109794909726784
PHASE3AY_FINAL,wave,4.919999999999941,right_hip_pitch_joint,pitch,6.7956330246934,0.1,0.67956330246934,0.3574732334528526,0.0400530865778121,0.2721860778890845,0.4468415418160657,1.0,1.0,1.0,0.1032099881945893
PHASE3AY_FINAL,wave,4.919999999999941,right_hip_roll_joint,roll,1.4490895885883024,0.0,0.0,0.3574732334528526,0.0,0.0,0.4468415418160657,1.0,1.0,0.0804896044460429,-0.4211365010614073
PHASE3AY_FINAL,wave,4.919999999999941,right_knee_joint,pitch,6.7956330246934,0.15,1.01934495370401,0.6,0.1008404953060222,0.6852750001280444,1.0,1.0,1.0,1.0,0.6852750001280444
PHASE3AY_FINAL,wave,4.919999999999941,waist_pitch_joint,pitch,6.7956330246934,0.0,0.0,0.2010786938172296,0.0,0.0,0.4468415418160657,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.919999999999941,waist_roll_joint,roll,1.4490895885883024,0.0,0.0,0.2010786938172296,0.0,0.0,0.4468415418160657,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.93999999999993,left_ankle_pitch_joint,pitch,6.602921869635268,0.7,4.6220453087446876,1.0,0.7843135516317372,5.178761102720507,1.0,1.0,1.0,1.0053117385923696,5.20626932793049
PHASE3AY_FINAL,wave,4.93999999999993,left_ankle_roll_joint,roll,1.4564167765847724,0.7,1.0194917436093407,1.0,0.96759944952956,1.4092280713090422,1.0,1.0,1.0,0.7077622276771975,0.9973983990549282
PHASE3AY_FINAL,wave,4.93999999999993,left_hip_pitch_joint,pitch,6.602921869635268,0.1,0.6602921869635269,0.8,0.0896358344721985,0.5918584117394868,1.0,1.0,1.0,0.6819568175533091,0.4036218789120165
PHASE3AY_FINAL,wave,4.93999999999993,left_hip_roll_joint,roll,1.4564167765847724,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,1.0,2.396392208463566
PHASE3AY_FINAL,wave,4.93999999999993,left_knee_joint,pitch,6.602921869635268,0.15,0.9904382804452901,0.6,0.1008403137812233,0.6658407132069225,1.0,1.0,1.0,1.0,0.6658407132069225
PHASE3AY_FINAL,wave,4.93999999999993,right_ankle_pitch_joint,pitch,6.602921869635268,0.7,4.6220453087446876,1.0,0.7843135516317372,5.178761102720507,1.0,1.0,1.0,1.0053117385923696,5.20626932793049
PHASE3AY_FINAL,wave,4.93999999999993,right_ankle_roll_joint,roll,1.4564167765847724,0.7,1.0194917436093407,0.446879698702464,0.4324005504704399,0.6297554159096392,0.446879698702464,1.0,1.0,1.111871781585644,0.3129084166401674
PHASE3AY_FINAL,wave,4.93999999999993,right_hip_pitch_joint,pitch,6.602921869635268,0.1,0.6602921869635269,0.3575037589619712,0.04005643470188,0.2644895087126607,0.446879698702464,1.0,1.0,1.0,0.0997818126091391
PHASE3AY_FINAL,wave,4.93999999999993,right_hip_roll_joint,roll,1.4564167765847724,0.0,0.0,0.3575037589619712,0.0,0.0,0.446879698702464,1.0,1.0,0.1416562845797518,-0.74113650106123
PHASE3AY_FINAL,wave,4.93999999999993,right_knee_joint,pitch,6.602921869635268,0.15,0.9904382804452901,0.6,0.1008403137812233,0.6658407132069225,1.0,1.0,1.0,1.0,0.6658407132069225
PHASE3AY_FINAL,wave,4.93999999999993,waist_pitch_joint,pitch,6.602921869635268,0.0,0.0,0.2010958644161088,0.0,0.0,0.446879698702464,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.93999999999993,waist_roll_joint,roll,1.4564167765847724,0.0,0.0,0.2010958644161088,0.0,0.0,0.446879698702464,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.959999999999919,left_ankle_pitch_joint,pitch,6.407929049621803,0.7,4.485550334735262,1.0,0.7933589481694253,5.083787850752259,1.0,1.0,1.0,1.0,5.083787850752259
PHASE3AY_FINAL,wave,4.959999999999919,left_ankle_roll_joint,roll,1.4332785945644633,0.7,1.0032950161951242,0.7565024270952316,0.8787739268743893,1.259527858850419,0.7565024270952316,1.0,1.0,1.0,0.9528358822144024
PHASE3AY_FINAL,wave,4.959999999999919,left_hip_pitch_joint,pitch,6.407929049621803,0.1,0.6407929049621803,0.6052019416761854,0.068591767982616,0.4395311826207241,0.7565024270952316,1.0,1.0,1.0,0.3471768168435585
PHASE3AY_FINAL,wave,4.959999999999919,left_hip_roll_joint,roll,1.4332785945644633,0.0,0.0,0.6052019416761854,0.0,0.0,0.7565024270952316,1.0,1.0,-136.7156719097911,1.996392208463788
PHASE3AY_FINAL,wave,4.959999999999919,left_knee_joint,pitch,6.407929049621803,0.1499999999999999,0.9611893574432698,0.6,0.1020032933360689,0.6536298665252903,1.0,1.0,1.0,1.0,0.6536298665252903
PHASE3AY_FINAL,wave,4.959999999999919,right_ankle_pitch_joint,pitch,6.407929049621803,0.7,4.485550334735262,1.0,0.7933589481694253,5.083787850752259,1.0,1.0,1.0,1.0,5.083787850752259
PHASE3AY_FINAL,wave,4.959999999999919,right_ankle_roll_joint,roll,1.4332785945644633,0.7,1.0032950161951242,0.4487033323659399,0.5212260731256109,0.7470621735398297,0.4487033323659399,1.0,1.0,1.0,0.3352092867518637
PHASE3AY_FINAL,wave,4.959999999999919,right_hip_pitch_joint,pitch,6.407929049621803,0.1,0.6407929049621803,0.358962665892752,0.0406837490063952,0.2606985771056021,0.4487033323659399,1.0,1.0,1.0,0.0994169430483383
PHASE3AY_FINAL,wave,4.959999999999919,right_hip_roll_joint,roll,1.4332785945644633,0.0,0.0,0.358962665892752,0.0,0.0,0.4487033323659399,1.0,1.0,0.2186161862768624,-1.1411365010610082
PHASE3AY_FINAL,wave,4.959999999999919,right_knee_joint,pitch,6.407929049621803,0.1499999999999999,0.9611893574432698,0.6,0.1020032933360689,0.6536298665252903,1.0,1.0,1.0,1.0,0.6536298665252903
PHASE3AY_FINAL,wave,4.959999999999919,waist_pitch_joint,pitch,6.407929049621803,0.0,0.0,0.2019164995646729,0.0,0.0,0.4487033323659399,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.959999999999919,waist_roll_joint,roll,1.4332785945644633,0.0,0.0,0.2019164995646729,0.0,0.0,0.4487033323659399,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.979999999999908,left_ankle_pitch_joint,pitch,6.205350964115426,0.7,4.343745674880798,1.0,0.7933313794690022,4.922899640450994,1.0,1.0,1.0,1.0,4.922899640450994
PHASE3AY_FINAL,wave,4.979999999999908,left_ankle_roll_joint,roll,1.398237970307502,0.7,0.9787665792152513,0.7514380002864787,0.8723638536601976,1.2197722641114654,0.7514380002864787,1.0,1.0,1.0427733251823157,0.955788543542862
PHASE3AY_FINAL,wave,4.979999999999908,left_hip_pitch_joint,pitch,6.205350964115426,0.1,0.6205350964115426,0.601150400229183,0.0681302108974515,0.422771869877888,0.7514380002864787,1.0,1.0,1.1071861838458854,0.3681763364311923
PHASE3AY_FINAL,wave,4.979999999999908,left_hip_roll_joint,roll,1.398237970307502,0.0,0.0,0.601150400229183,0.0,0.0,0.7514380002864787,1.0,1.0,-108.02642942171192,1.5963922084640094
PHASE3AY_FINAL,wave,4.979999999999908,left_knee_joint,pitch,6.205350964115426,0.15,0.9308026446173139,0.6,0.1019997487888717,0.6329442394865563,1.0,1.0,1.0,1.0,0.6329442394865563
PHASE3AY_FINAL,wave,4.979999999999908,right_ankle_pitch_joint,pitch,6.205350964115426,0.7,4.343745674880798,1.0,0.7933313794690022,4.922899640450994,1.0,1.0,1.0,1.0,4.922899640450994
PHASE3AY_FINAL,wave,4.979999999999908,right_ankle_roll_joint,roll,1.398237970307502,0.7,0.9787665792152513,0.45449596406465,0.5276361463398023,0.7377608943190372,0.45449596406465,1.0,1.0,0.9783252222159152,0.3280415932861197
PHASE3AY_FINAL,wave,4.979999999999908,right_hip_pitch_joint,pitch,6.205350964115426,0.1,0.6205350964115426,0.3635967712517201,0.0412075325868003,0.2557072020663193,0.45449596406465,1.0,1.0,1.0,0.0987859723107246
PHASE3AY_FINAL,wave,4.979999999999908,right_hip_roll_joint,roll,1.398237970307502,0.0,0.0,0.3635967712517201,0.0,0.0,0.45449596406465,1.0,1.0,0.2819677355074201,-1.4611365010608308
PHASE3AY_FINAL,wave,4.979999999999908,right_knee_joint,pitch,6.205350964115426,0.15,0.9308026446173139,0.6,0.1019997487888717,0.6329442394865563,1.0,1.0,1.0,1.0,0.6329442394865563
PHASE3AY_FINAL,wave,4.979999999999908,waist_pitch_joint,pitch,6.205350964115426,0.0,0.0,0.2045231838290925,0.0,0.0,0.45449596406465,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.979999999999908,waist_roll_joint,roll,1.398237970307502,0.0,0.0,0.2045231838290925,0.0,0.0,0.45449596406465,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.999999999999897,left_ankle_pitch_joint,pitch,6.046087849404833,0.7,4.2322614945833825,1.0,0.7932891175200617,4.796295694503128,1.0,1.0,1.0,1.0,4.796295694503128
PHASE3AY_FINAL,wave,4.999999999999897,left_ankle_roll_joint,roll,1.36965779525765,0.7,0.958760456680355,0.7424180441143278,0.8610951795444831,1.1794057251218868,0.7424180441143278,1.0,1.0,1.0,0.8756120916622316
PHASE3AY_FINAL,wave,4.999999999999897,left_hip_pitch_joint,pitch,6.046087849404833,0.1,0.6046087849404833,0.5939344352914623,0.0673088177195914,0.4069550249722267,0.7424180441143278,1.0,1.0,1.0,0.317288259339783
PHASE3AY_FINAL,wave,4.999999999999897,left_hip_roll_joint,roll,1.36965779525765,0.0,0.0,0.5939344352914623,0.0,0.0,0.7424180441143278,1.0,1.0,-79.29768986719684,1.196392208464231
PHASE3AY_FINAL,wave,4.999999999999897,left_knee_joint,pitch,6.046087849404833,0.15,0.9069131774107249,0.6,0.1019943151097222,0.6166665892932592,1.0,1.0,1.0,1.0,0.6166665892932592
PHASE3AY_FINAL,wave,4.999999999999897,right_ankle_pitch_joint,pitch,6.046087849404833,0.7,4.2322614945833825,1.0,0.7932891175200617,4.796295694503128,1.0,1.0,1.0,1.0,4.796295694503128
PHASE3AY_FINAL,wave,4.999999999999897,right_ankle_roll_joint,roll,1.36965779525765,0.7,0.958760456680355,0.4646323336498243,0.5389048204555167,0.7381151882388226,0.4646323336498243,1.0,1.0,1.0,0.3429521824137835
PHASE3AY_FINAL,wave,4.999999999999897,right_hip_pitch_joint,pitch,6.046087849404833,0.1,0.6046087849404833,0.3717058669198594,0.0421243170208406,0.2546873213041821,0.4646323336498243,1.0,1.0,1.0,0.1011268007837803
PHASE3AY_FINAL,wave,4.999999999999897,right_hip_roll_joint,roll,1.36965779525765,0.0,0.0,0.3717058669198594,0.0,0.0,0.4646323336498243,1.0,1.0,0.3325318314511932,-1.7011365010606978
PHASE3AY_FINAL,wave,4.999999999999897,right_knee_joint,pitch,6.046087849404833,0.15,0.9069131774107249,0.6,0.1019943151097222,0.6166665892932592,1.0,1.0,1.0,1.0,0.6166665892932592
PHASE3AY_FINAL,wave,4.999999999999897,waist_pitch_joint,pitch,6.046087849404833,0.0,0.0,0.2090845501424209,0.0,0.0,0.4646323336498243,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,4.999999999999897,waist_roll_joint,roll,1.36965779525765,0.0,0.0,0.2090845501424209,0.0,0.0,0.4646323336498243,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.019999999999886,left_ankle_pitch_joint,pitch,5.877187009456392,0.7,4.114030906619474,1.0,0.7932379671025205,4.66200787566253,1.0,1.0,1.0,1.0,4.66200787566253
PHASE3AY_FINAL,wave,5.019999999999886,left_ankle_roll_joint,roll,1.3395842144896786,0.7,0.9377089501427749,0.7294994772406007,0.8451653317172759,1.1321701370023958,0.7294994772406007,1.0,1.0,1.0,0.825917523090667
PHASE3AY_FINAL,wave,5.019999999999886,left_hip_pitch_joint,pitch,5.877187009456392,0.1,0.5877187009456393,0.5835995817924806,0.0661333351232783,0.3886779780785577,0.7294994772406007,1.0,1.0,1.0,0.3150191323856286
PHASE3AY_FINAL,wave,5.019999999999886,left_hip_roll_joint,roll,1.3395842144896786,0.0,0.0,0.5835995817924806,0.0,0.0,0.7294994772406007,1.0,1.0,1.0,0.7963922084644528
PHASE3AY_FINAL,wave,5.019999999999886,left_knee_joint,pitch,5.877187009456392,0.15,0.8815780514184588,0.6,0.1019877386274669,0.5994010125851825,1.0,1.0,1.0,1.0,0.5994010125851825
PHASE3AY_FINAL,wave,5.019999999999886,right_ankle_pitch_joint,pitch,5.877187009456392,0.7,4.114030906619474,1.0,0.7932379671025205,4.66200787566253,1.0,1.0,1.0,1.0,4.66200787566253
PHASE3AY_FINAL,wave,5.019999999999886,right_ankle_roll_joint,roll,1.3395842144896786,0.7,0.9377089501427749,0.4789022754220193,0.554834668282724,0.7432477632831542,0.4789022754220193,1.0,1.0,1.0,0.3559430450386289
PHASE3AY_FINAL,wave,5.019999999999886,right_hip_pitch_joint,pitch,5.877187009456392,0.1,0.5877187009456393,0.3831218203376154,0.0434152534167467,0.2551595633931612,0.4789022754220193,1.0,1.0,1.0,0.1221964955046738
PHASE3AY_FINAL,wave,5.019999999999886,right_hip_roll_joint,roll,1.3395842144896786,0.0,0.0,0.3831218203376154,0.0,0.0,0.4789022754220193,1.0,1.0,0.402213826159425,-2.0211365010605205
PHASE3AY_FINAL,wave,5.019999999999886,right_knee_joint,pitch,5.877187009456392,0.15,0.8815780514184588,0.6,0.1019877386274669,0.5994010125851825,1.0,1.0,1.0,1.0,0.5994010125851825
PHASE3AY_FINAL,wave,5.019999999999886,waist_pitch_joint,pitch,5.877187009456392,0.0,0.0,0.2155060239399087,0.0,0.0,0.4789022754220193,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.019999999999886,waist_roll_joint,roll,1.3395842144896786,0.0,0.0,0.2155060239399087,0.0,0.0,0.4789022754220193,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.039999999999875,left_ankle_pitch_joint,pitch,5.721925733158738,0.7,4.005348013211116,1.0,0.7931831938732165,4.538535328132193,1.0,1.0,1.0,1.0,4.538535328132193
PHASE3AY_FINAL,wave,5.039999999999875,left_ankle_roll_joint,roll,1.309288434698606,0.7,0.9165019042890241,0.7122984264520477,0.824249777362779,1.0791807008039875,0.7122984264520477,1.0,1.0,1.0,0.7686987150400983
PHASE3AY_FINAL,wave,5.039999999999875,left_hip_pitch_joint,pitch,5.721925733158738,0.1,0.5721925733158738,0.5698387411616381,0.0645695018153258,0.369461894014353,0.7122984264520477,1.0,1.0,1.0,0.2958098453405643
PHASE3AY_FINAL,wave,5.039999999999875,left_hip_roll_joint,roll,1.309288434698606,0.0,0.0,0.5698387411616381,0.0,0.0,0.7122984264520477,1.0,1.0,1.0,0.3963922084646745
PHASE3AY_FINAL,wave,5.039999999999875,left_knee_joint,pitch,5.721925733158738,0.15,0.8582888599738107,0.6,0.1019806963551278,0.5835259707598535,1.0,1.0,1.0,1.0,0.5835259707598535
PHASE3AY_FINAL,wave,5.039999999999875,right_ankle_pitch_joint,pitch,5.721925733158738,0.7,4.005348013211116,1.0,0.7931831938732165,4.538535328132193,1.0,1.0,1.0,1.0,4.538535328132193
PHASE3AY_FINAL,wave,5.039999999999875,right_ankle_roll_joint,roll,1.309288434698606,0.7,0.9165019042890241,0.4975506076884357,0.575750222637221,0.7538231077740609,0.4975506076884357,1.0,1.0,1.0,0.3750651453625692
PHASE3AY_FINAL,wave,5.039999999999875,right_hip_pitch_joint,pitch,5.721925733158738,0.1,0.5721925733158738,0.3980404861507486,0.0451027177279855,0.2580744012031551,0.4975506076884357,1.0,1.0,1.0,0.128405075147459
PHASE3AY_FINAL,wave,5.039999999999875,right_hip_roll_joint,roll,1.309288434698606,0.0,0.0,0.3980404861507486,0.0,0.0,0.4975506076884357,1.0,1.0,0.4692875026988125,-2.3011365010603653
PHASE3AY_FINAL,wave,5.039999999999875,right_knee_joint,pitch,5.721925733158738,0.15,0.8582888599738107,0.6,0.1019806963551278,0.5835259707598535,1.0,1.0,1.0,1.0,0.5835259707598535
PHASE3AY_FINAL,wave,5.039999999999875,waist_pitch_joint,pitch,5.721925733158738,0.0,0.0,0.223897773459796,0.0,0.0,0.4975506076884357,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.039999999999875,waist_roll_joint,roll,1.309288434698606,0.0,0.0,0.223897773459796,0.0,0.0,0.4975506076884357,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.059999999999864,left_ankle_pitch_joint,pitch,5.589090940306922,0.7,3.912363658214845,1.0,0.7753901599362899,4.333726118103053,1.0,1.0,1.0,1.0151525611354768,4.399393168052022
PHASE3AY_FINAL,wave,5.059999999999864,left_ankle_roll_joint,roll,1.2874889558506395,0.7,0.9012422690954476,0.6908189051122277,0.5719988487430147,0.7364422005159118,0.6908189051122277,1.0,1.0,1.3520450994260949,0.6878505034033191
PHASE3AY_FINAL,wave,5.059999999999864,left_hip_pitch_joint,pitch,5.589090940306922,0.1,0.5589090940306922,0.5526551240897821,0.0612176207225123,0.342150849367339,0.6908189051122277,1.0,1.0,1.0,0.2715846367471167
PHASE3AY_FINAL,wave,5.059999999999864,left_hip_roll_joint,roll,1.2874889558506395,0.0,0.0,0.5526551240897821,0.0,0.0,0.6908189051122277,1.0,1.0,1.0,0.0003413326360292
PHASE3AY_FINAL,wave,5.059999999999864,left_knee_joint,pitch,5.589090940306922,0.15,0.8383636410460382,0.6,0.0996930205632372,0.5571933580418211,1.0,1.0,1.0,1.0,0.5571933580418211
PHASE3AY_FINAL,wave,5.059999999999864,right_ankle_pitch_joint,pitch,5.589090940306922,0.7,3.912363658214845,1.0,0.7753901599362899,4.333726118103053,1.0,1.0,1.0,1.0151525611354768,4.399393168052022
PHASE3AY_FINAL,wave,5.059999999999864,right_ankle_roll_joint,roll,1.2874889558506395,0.7,0.9012422690954476,1.0,0.8280011512569854,1.0660423376749837,1.0,1.0,1.0,0.3997889081921798,0.4261919022657207
PHASE3AY_FINAL,wave,5.059999999999864,right_hip_pitch_joint,pitch,5.589090940306922,0.1,0.5589090940306922,0.8,0.0886160182784331,0.4952829849260633,1.0,1.0,1.0,0.4438046524246589,0.2198088929769591
PHASE3AY_FINAL,wave,5.059999999999864,right_hip_roll_joint,roll,1.2874889558506395,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,1.0,-2.4611365010602766
PHASE3AY_FINAL,wave,5.059999999999864,right_knee_joint,pitch,5.589090940306922,0.15,0.8383636410460382,0.6,0.0996930205632372,0.5571933580418211,1.0,1.0,1.0,1.0,0.5571933580418211
PHASE3AY_FINAL,wave,5.059999999999864,waist_pitch_joint,pitch,5.589090940306922,0.0,0.0,0.3108685073005025,0.0,0.0,0.6908189051122277,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.059999999999864,waist_roll_joint,roll,1.2874889558506395,0.0,0.0,0.3108685073005025,0.0,0.0,0.6908189051122277,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.079999999999853,left_ankle_pitch_joint,pitch,5.468899931877317,0.7,3.8282299523141217,1.0,0.7931012285191622,4.337391254620263,1.0,1.0,1.0,1.0,4.337391254620263
PHASE3AY_FINAL,wave,5.079999999999853,left_ankle_roll_joint,roll,1.3123256866242643,0.7,0.9186279806369849,0.6665676124827463,0.7699529383942206,1.0104290185465656,0.6665676124827463,1.0,1.0,1.0,0.6735192584758689
PHASE3AY_FINAL,wave,5.079999999999853,left_hip_pitch_joint,pitch,5.468899931877317,0.1,0.5468899931877317,0.533254089986197,0.0604177819829886,0.3304188037709454,0.6665676124827463,1.0,1.0,1.0,0.2571033486503036
PHASE3AY_FINAL,wave,5.079999999999853,left_hip_roll_joint,roll,1.3123256866242643,0.0,0.0,0.533254089986197,0.0,0.0,0.6665676124827463,1.0,1.0,1.0,0.0003571926549796
PHASE3AY_FINAL,wave,5.079999999999853,left_knee_joint,pitch,5.468899931877317,0.15,0.8203349897815976,0.6,0.1019701579524637,0.5576645898797481,1.0,1.0,1.0,1.0,0.5576645898797481
PHASE3AY_FINAL,wave,5.079999999999853,right_ankle_pitch_joint,pitch,5.468899931877317,0.7,3.8282299523141217,1.0,0.7931012285191622,4.337391254620263,1.0,1.0,1.0,1.0,4.337391254620263
PHASE3AY_FINAL,wave,5.079999999999853,right_ankle_roll_joint,roll,1.3123256866242643,0.7,0.9186279806369849,0.5454475782405642,0.6300470616057792,0.8268269427274044,0.5454475782405642,1.0,1.0,1.0,0.4509907535347124
PHASE3AY_FINAL,wave,5.079999999999853,right_hip_pitch_joint,pitch,5.468899931877317,0.1,0.5468899931877317,0.4363580625924514,0.0494394450737592,0.2703793777959343,0.5454475782405642,1.0,1.0,1.0,0.1986399177196187
PHASE3AY_FINAL,wave,5.079999999999853,right_hip_roll_joint,roll,1.3123256866242643,0.0,0.0,0.4363580625924514,0.0,0.0,0.5454475782405642,1.0,1.0,3618.7893187857576,-2.0611365010604983
PHASE3AY_FINAL,wave,5.079999999999853,right_knee_joint,pitch,5.468899931877317,0.15,0.8203349897815976,0.6,0.1019701579524637,0.5576645898797481,1.0,1.0,1.0,1.0,0.5576645898797481
PHASE3AY_FINAL,wave,5.079999999999853,waist_pitch_joint,pitch,5.468899931877317,0.0,0.0,0.2454514102082539,0.0,0.0,0.5454475782405642,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.079999999999853,waist_roll_joint,roll,1.3123256866242643,0.0,0.0,0.2454514102082539,0.0,0.0,0.5454475782405642,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.0999999999998415,left_ankle_pitch_joint,pitch,5.377971250599783,0.7,3.764579875419848,1.0,0.7798125154585431,4.193809288993944,1.0,1.0,1.0,1.0080058642939258,4.227384357036235
PHASE3AY_FINAL,wave,5.0999999999998415,left_ankle_roll_joint,roll,1.361522591223972,0.7,0.9530658138567802,1.0,0.8921590308300226,1.21469467543956,1.0,1.0,1.0,0.5564667465468718,0.6759371940896604
PHASE3AY_FINAL,wave,5.0999999999998415,left_hip_pitch_joint,pitch,5.377971250599783,0.1,0.5377971250599783,0.8,0.0891214303381192,0.4792924901707366,1.0,1.0,1.0,0.5646552082943956,0.2706350008712968
PHASE3AY_FINAL,wave,5.0999999999998415,left_hip_roll_joint,roll,1.361522591223972,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.0999999999998415,left_knee_joint,pitch,5.377971250599783,0.15,0.8066956875899675,0.6,0.1002616091303841,0.5392040514420785,1.0,1.0,1.0,1.0,0.5392040514420785
PHASE3AY_FINAL,wave,5.0999999999998415,right_ankle_pitch_joint,pitch,5.377971250599783,0.7,3.764579875419848,1.0,0.7798125154585431,4.193809288993944,1.0,1.0,1.0,1.0080058642939258,4.227384357036235
PHASE3AY_FINAL,wave,5.0999999999998415,right_ankle_roll_joint,roll,1.361522591223972,0.7,0.9530658138567802,0.5692269557564261,0.5078409691699772,0.6914369522740007,0.5692269557564261,1.0,1.0,1.2233606546710625,0.4814958545185818
PHASE3AY_FINAL,wave,5.0999999999998415,right_hip_pitch_joint,pitch,5.377971250599783,0.1,0.5377971250599783,0.4553815646051409,0.050730320484026,0.2728262050968052,0.5692269557564261,1.0,1.0,1.0,0.2047249128843214
PHASE3AY_FINAL,wave,5.0999999999998415,right_hip_roll_joint,roll,1.361522591223972,0.0,0.0,0.4553815646051409,0.0,0.0,0.5692269557564261,1.0,1.0,3019.012622231202,-1.66113650106072
PHASE3AY_FINAL,wave,5.0999999999998415,right_knee_joint,pitch,5.377971250599783,0.15,0.8066956875899675,0.6,0.1002616091303841,0.5392040514420785,1.0,1.0,1.0,1.0,0.5392040514420785
PHASE3AY_FINAL,wave,5.0999999999998415,waist_pitch_joint,pitch,5.377971250599783,0.0,0.0,0.2561521300903918,0.0,0.0,0.5692269557564261,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.0999999999998415,waist_roll_joint,roll,1.361522591223972,0.0,0.0,0.2561521300903918,0.0,0.0,0.5692269557564261,1.0,1.0,1.0,0.0
PHASE3AY_FINAL,wave,5.119999999999831,left_ankle_pitch_joint,pitch,5.330359263619242,0.7,3.7312514845334688,1.0,0.7931177415579477,4.227602500854178,1.0,1.0,1.0,1.0,4.227602500854178
PHASE3AY_FINAL,wave,5.119999999999831,left_ankle_roll_joint,roll,1.40320623220112,0.7,0.982244362540784,0.6208365992384268,0.7173873236415922,1.006642363435964,0.6208365992384268,1.0,1.0,1.053787430263662,0.6585754366573882
PHASE3AY_FINAL,wave,5.119999999999831,left_hip_pitch_joint,pitch,5.330359263619242,0.1,0.5330359263619242,0.4966692793907414,0.0562738881673711,0.2999600410928202,0.6208365992384268,1.0,1.0,1.2388532857611612,0.17903731301642
PHASE3AY_FINAL,wave,5.119999999999831,left_hip_roll_joint,roll,1.40320623220112,0.0,0.0,0.4966692793907414,0.0,0.0,0.6208365992384268,1.0,1.0,1.0,0.0004234372907774
PHASE3AY_FINAL,wave,5.119999999999831,left_knee_joint,pitch,5.330359263619242,0.15,0.7995538895428862,0.6,0.1019722810574504,0.5435488929669657,1.0,1.0,1.0,1.0,0.5435488929669657
PHASE3AY_FINAL,wave,5.119999999999831,right_ankle_pitch_joint,pitch,5.330359263619242,0.7,3.7312514845334688,1.0,0.7931177415579477,4.227602500854178,1.0,1.0,1.0,1.0,4.227602500854178
PHASE3AY_FINAL,wave,5.119999999999831,right_ankle_roll_joint,roll,1.40320623220112,0.7,0.982244362540784,0.5907421536753016,0.6826126763584077,0.957846361645604,0.5907421536753016,1.0,1.0,0.9346208450605944,0.5288460669863172
PHASE3AY_FINAL,wave,5.119999999999831,right_hip_pitch_joint,pitch,5.330359263619242,0.1,0.5330359263619242,0.4725937229402412,0.0535460666018323,0.2854197721414501,0.5907421536753016,1.0,1.0,1.0,0.1559808046382427
